SEF	1.0
ID	Oranjestad_Aruba
Name	Oranjestad Aruba
Source	KNMI_Caribisch
Lat	12.52
Lon	-70.04
Alt	5
Link	
Vbl	rr
Stat	sum
Units	mm
Meta	Data policy=open
Year	Month	Day	Hour	Minute	Period	Precipitation	Meta
1936	04	19	11	00	day	0.0	qc=0
1936	04	19	16	00	day	0.0	qc=0
1936	04	19	21	00	day	0.0	qc=0
1936	04	20	00	00	day	0.0	qc=0
1936	04	20	11	00	day	0.0	qc=0
1936	04	20	16	00	day	0.0	qc=0
1936	04	20	21	00	day	0.0	qc=0
1936	04	21	00	00	day	0.0	qc=0
1936	04	21	11	00	day	0.0	qc=0
1936	04	21	16	00	day	0.0	qc=0
1936	04	21	21	00	day	0.0	qc=0
1936	04	22	00	00	day	0.0	qc=0
1936	04	22	11	00	day	0.0	qc=0
1936	04	22	16	00	day	0.0	qc=0
1936	04	22	21	00	day	0.0	qc=0
1936	04	23	00	00	day	0.0	qc=0
1936	04	23	11	00	day	0.0	qc=0
1936	04	23	16	00	day	0.0	qc=0
1936	04	23	21	00	day	0.0	qc=0
1936	04	24	00	00	day	0.0	qc=0
1936	04	24	11	00	day	0.0	qc=0
1936	04	24	16	00	day	0.0	qc=0
1936	04	24	21	00	day	0.0	qc=0
1936	04	25	00	00	day	0.0	qc=0
1936	04	25	11	00	day	0.0	qc=0
1936	04	25	16	00	day	0.0	qc=0
1936	04	25	21	00	day	0.0	qc=0
1936	04	26	00	00	day	0.0	qc=0
1936	04	26	11	00	day	0.0	qc=0
1936	04	26	16	00	day	0.0	qc=0
1936	04	26	21	00	day	0.0	qc=0
1936	04	27	00	00	day	0.0	qc=0
1936	04	27	11	00	day	0.0	qc=0
1936	04	27	16	00	day	0.0	qc=0
1936	04	27	21	00	day	0.0	qc=0
1936	04	28	00	00	day	0.0	qc=0
1936	04	28	11	00	day	0.0	qc=0
1936	04	28	16	00	day	0.0	qc=0
1936	04	28	21	00	day	0.0	qc=0
1936	04	29	00	00	day	0.0	qc=0
1936	04	29	11	00	day	0.0	qc=0
1936	04	29	16	00	day	0.0	qc=0
1936	04	29	21	00	day	0.0	qc=0
1936	04	30	00	00	day	0.0	qc=0
1936	04	30	11	00	day	0.0	qc=0
1936	04	30	16	00	day	0.0	qc=0
1936	04	30	21	00	day	0.0	qc=0
1936	05	01	00	00	day	0.0	qc=0
1936	05	01	11	00	day	0.0	qc=0
1936	05	01	16	00	day	0.0	qc=0
1936	05	01	21	00	day	0.0	qc=0
1936	05	02	00	00	day	0.0	qc=0
1936	05	02	11	00	day	0.0	qc=0
1936	05	02	16	00	day	0.0	qc=0
1936	05	02	21	00	day	0.0	qc=0
1936	05	03	00	00	day	0.0	qc=0
1936	05	03	11	00	day	0.0	qc=0
1936	05	03	16	00	day	0.0	qc=0
1936	05	03	21	00	day	0.0	qc=0
1936	05	04	00	00	day	0.0	qc=0
1936	05	04	11	00	day	0.0	qc=0
1936	05	04	16	00	day	0.0	qc=0
1936	05	04	21	00	day	0.0	qc=0
1936	05	05	00	00	day	0.0	qc=0
1936	05	05	11	00	day	0.0	qc=0
1936	05	05	16	00	day	0.0	qc=0
1936	05	05	21	00	day	0.0	qc=0
1936	05	06	00	00	day	0.0	qc=0
1936	05	06	11	00	day	0.0	qc=0
1936	05	06	16	00	day	0.0	qc=0
1936	05	06	21	00	day	0.0	qc=0
1936	05	07	00	00	day	0.0	qc=0
1936	05	07	11	00	day	0.0	qc=0
1936	05	07	16	00	day	0.0	qc=0
1936	05	07	21	00	day	0.0	qc=0
1936	05	08	00	00	day	0.0	qc=0
1936	05	08	11	00	day	0.0	qc=0
1936	05	08	16	00	day	0.0	qc=0
1936	05	08	21	00	day	0.0	qc=0
1936	05	09	00	00	day	0.0	qc=0
1936	05	09	11	00	day	0.0	qc=0
1936	05	09	16	00	day	0.0	qc=0
1936	05	09	21	00	day	0.0	qc=0
1936	05	10	00	00	day	0.0	qc=0
1936	05	10	11	00	day	0.0	qc=0
1936	05	10	16	00	day	0.0	qc=0
1936	05	10	21	00	day	0.0	qc=0
1936	05	11	00	00	day	0.0	qc=0
1936	05	11	11	00	day	0.0	qc=0
1936	05	11	16	00	day	0.0	qc=0
1936	05	11	21	00	day	0.0	qc=0
1936	05	12	00	00	day	0.0	qc=0
1936	05	12	11	00	day	0.0	qc=0
1936	05	12	16	00	day	0.0	qc=0
1936	05	12	21	00	day	0.0	qc=0
1936	05	13	00	00	day	0.0	qc=0
1936	05	13	11	00	day	0.0	qc=0
1936	05	13	16	00	day	0.0	qc=0
1936	05	13	21	00	day	0.0	qc=0
1936	05	14	00	00	day	0.0	qc=0
1936	05	14	11	00	day	0.0	qc=0
1936	05	14	16	00	day	0.0	qc=0
1936	05	14	21	00	day	0.0	qc=0
1936	05	15	00	00	day	0.0	qc=0
1936	05	15	11	00	day	0.0	qc=0
1936	05	15	16	00	day	0.0	qc=0
1936	05	15	21	00	day	0.0	qc=0
1936	05	16	00	00	day	0.0	qc=0
1936	05	16	11	00	day	0.0	qc=0
1936	05	16	16	00	day	0.0	qc=0
1936	05	16	21	00	day	0.0	qc=0
1936	05	17	00	00	day	0.0	qc=0
1936	05	17	11	00	day	0.0	qc=0
1936	05	17	16	00	day	0.0	qc=0
1936	05	17	21	00	day	0.0	qc=0
1936	05	18	00	00	day	0.0	qc=0
1936	05	18	11	00	day	0.0	qc=0
1936	05	18	16	00	day	0.0	qc=0
1936	05	18	21	00	day	0.0	qc=0
1936	05	19	00	00	day	0.0	qc=0
1936	05	19	11	00	day	0.0	qc=0
1936	05	19	16	00	day	0.0	qc=0
1936	05	19	21	00	day	0.0	qc=0
1936	05	20	00	00	day	0.0	qc=0
1936	05	20	11	00	day	0.0	qc=0
1936	05	20	16	00	day	0.0	qc=0
1936	05	20	21	00	day	0.0	qc=0
1936	05	21	00	00	day	0.0	qc=0
1936	05	21	11	00	day	0.0	qc=0
1936	05	21	16	00	day	0.0	qc=0
1936	05	21	21	00	day	0.0	qc=0
1936	05	22	00	00	day	0.0	qc=0
1936	05	22	11	00	day	0.0	qc=0
1936	05	22	16	00	day	0.0	qc=0
1936	05	22	21	00	day	0.0	qc=0
1936	05	23	00	00	day	0.0	qc=0
1936	05	23	11	00	day	0.0	qc=0
1936	05	23	16	00	day	0.0	qc=0
1936	05	23	21	00	day	0.0	qc=0
1936	05	24	00	00	day	0.0	qc=0
1936	05	24	11	00	day	0.0	qc=0
1936	05	24	16	00	day	0.0	qc=0
1936	05	24	21	00	day	0.0	qc=0
1936	05	25	00	00	day	0.0	qc=0
1936	05	25	11	00	day	2.0	qc=0
1936	05	25	16	00	day	2.0	qc=0
1936	05	25	21	00	day	2.0	qc=0
1936	05	26	00	00	day	2.0	qc=0
1936	05	26	11	00	day	0.0	qc=0
1936	05	26	16	00	day	0.0	qc=0
1936	05	26	21	00	day	0.0	qc=0
1936	05	27	00	00	day	0.0	qc=0
1936	05	27	11	00	day	0.0	qc=0
1936	05	27	16	00	day	0.0	qc=0
1936	05	27	21	00	day	0.0	qc=0
1936	05	28	00	00	day	0.0	qc=0
1936	05	28	11	00	day	0.0	qc=0
1936	05	28	16	00	day	0.0	qc=0
1936	05	28	21	00	day	0.0	qc=0
1936	05	29	00	00	day	0.0	qc=0
1936	05	29	11	00	day	0.0	qc=0
1936	05	29	16	00	day	0.0	qc=0
1936	05	29	21	00	day	0.0	qc=0
1936	05	30	00	00	day	0.0	qc=0
1936	05	30	11	00	day	0.0	qc=0
1936	05	30	16	00	day	0.0	qc=0
1936	05	30	21	00	day	0.0	qc=0
1936	05	31	00	00	day	0.0	qc=0
1936	05	31	11	00	day	0.0	qc=0
1936	05	31	16	00	day	0.0	qc=0
1936	05	31	21	00	day	0.0	qc=0
1936	06	01	00	00	day	0.0	qc=0
1936	06	01	11	00	day	0.0	qc=0
1936	06	01	16	00	day	0.0	qc=0
1936	06	01	21	00	day	0.0	qc=0
1936	06	02	00	00	day	0.0	qc=0
1936	06	02	11	00	day	3.0	qc=0
1936	06	02	16	00	day	3.0	qc=0
1936	06	02	21	00	day	3.0	qc=0
1936	06	03	00	00	day	3.0	qc=0
1936	06	03	11	00	day	0.0	qc=0
1936	06	03	16	00	day	0.0	qc=0
1936	06	03	21	00	day	0.0	qc=0
1936	06	04	00	00	day	0.0	qc=0
1936	06	04	11	00	day	0.0	qc=0
1936	06	04	16	00	day	0.0	qc=0
1936	06	04	21	00	day	0.0	qc=0
1936	06	05	00	00	day	0.0	qc=0
1936	06	05	11	00	day	0.0	qc=0
1936	06	05	16	00	day	0.0	qc=0
1936	06	05	21	00	day	0.0	qc=0
1936	06	06	00	00	day	0.0	qc=0
1936	06	06	11	00	day	0.0	qc=0
1936	06	06	16	00	day	0.0	qc=0
1936	06	06	21	00	day	0.0	qc=0
1936	06	07	00	00	day	0.0	qc=0
1936	06	07	11	00	day	0.0	qc=0
1936	06	07	16	00	day	0.0	qc=0
1936	06	07	21	00	day	0.0	qc=0
1936	06	08	00	00	day	0.0	qc=0
1936	06	08	11	00	day	0.0	qc=0
1936	06	08	16	00	day	0.0	qc=0
1936	06	08	21	00	day	0.0	qc=0
1936	06	09	00	00	day	0.0	qc=0
1936	06	09	11	00	day	6.8	qc=0
1936	06	09	16	00	day	6.8	qc=0
1936	06	09	21	00	day	6.8	qc=0
1936	06	10	00	00	day	6.8	qc=0
1936	06	10	11	00	day	0.0	qc=0
1936	06	10	16	00	day	0.0	qc=0
1936	06	10	21	00	day	0.0	qc=0
1936	06	11	00	00	day	0.0	qc=0
1936	06	11	11	00	day	0.0	qc=0
1936	06	11	16	00	day	0.0	qc=0
1936	06	11	21	00	day	0.0	qc=0
1936	06	12	00	00	day	0.0	qc=0
1936	06	12	11	00	day	0.0	qc=0
1936	06	12	16	00	day	0.0	qc=0
1936	06	12	21	00	day	0.0	qc=0
1936	06	13	00	00	day	0.0	qc=0
1936	06	13	11	00	day	0.0	qc=0
1936	06	13	16	00	day	0.0	qc=0
1936	06	13	21	00	day	0.0	qc=0
1936	06	14	00	00	day	0.0	qc=0
1936	06	14	11	00	day	0.0	qc=0
1936	06	14	16	00	day	0.0	qc=0
1936	06	14	21	00	day	0.0	qc=0
1936	06	15	00	00	day	0.0	qc=0
1936	06	15	11	00	day	0.0	qc=0
1936	06	15	16	00	day	0.0	qc=0
1936	06	15	21	00	day	0.0	qc=0
1936	06	16	00	00	day	0.0	qc=0
1936	06	16	11	00	day	0.0	qc=0
1936	06	16	16	00	day	0.0	qc=0
1936	06	16	21	00	day	0.0	qc=0
1936	06	17	00	00	day	0.0	qc=0
1936	06	17	11	00	day	0.6	qc=0
1936	06	17	16	00	day	0.6	qc=0
1936	06	17	21	00	day	0.6	qc=0
1936	06	18	00	00	day	0.6	qc=0
1936	06	18	11	00	day	0.0	qc=0
1936	06	18	16	00	day	0.0	qc=0
1936	06	18	21	00	day	0.0	qc=0
1936	06	19	00	00	day	0.0	qc=0
1936	06	19	11	00	day	0.0	qc=0
1936	06	19	16	00	day	0.0	qc=0
1936	06	19	21	00	day	0.0	qc=0
1936	06	20	00	00	day	0.0	qc=0
1936	06	20	11	00	day	0.0	qc=0
1936	06	20	16	00	day	0.0	qc=0
1936	06	20	21	00	day	0.0	qc=0
1936	06	21	00	00	day	0.0	qc=0
1936	06	21	11	00	day	0.0	qc=0
1936	06	21	16	00	day	0.0	qc=0
1936	06	21	21	00	day	0.0	qc=0
1936	06	22	00	00	day	0.0	qc=0
1936	06	22	11	00	day	0.0	qc=0
1936	06	22	16	00	day	0.0	qc=0
1936	06	22	21	00	day	0.0	qc=0
1936	06	23	00	00	day	0.0	qc=0
1936	06	23	11	00	day	0.0	qc=0
1936	06	23	16	00	day	0.0	qc=0
1936	06	23	21	00	day	0.0	qc=0
1936	06	24	00	00	day	0.0	qc=0
1936	06	24	11	00	day	0.0	qc=0
1936	06	24	16	00	day	0.0	qc=0
1936	06	24	21	00	day	0.0	qc=0
1936	06	25	00	00	day	0.0	qc=0
1936	06	25	11	00	day	0.0	qc=0
1936	06	25	16	00	day	0.0	qc=0
1936	06	25	21	00	day	0.0	qc=0
1936	06	26	00	00	day	0.0	qc=0
1936	06	26	11	00	day	0.5	qc=0
1936	06	26	16	00	day	0.5	qc=0
1936	06	26	21	00	day	0.5	qc=0
1936	06	27	00	00	day	0.5	qc=0
1936	06	27	11	00	day	0.0	qc=0
1936	06	27	16	00	day	0.0	qc=0
1936	06	27	21	00	day	0.0	qc=0
1936	06	28	00	00	day	0.0	qc=0
1936	06	28	11	00	day	0.0	qc=0
1936	06	28	16	00	day	0.0	qc=0
1936	06	28	21	00	day	0.0	qc=0
1936	06	29	00	00	day	0.0	qc=0
1936	06	29	11	00	day	0.0	qc=0
1936	06	29	16	00	day	0.0	qc=0
1936	06	29	21	00	day	0.0	qc=0
1936	06	30	00	00	day	0.0	qc=0
1936	06	30	11	00	day	0.0	qc=0
1936	06	30	16	00	day	0.0	qc=0
1936	06	30	21	00	day	0.0	qc=0
1936	07	01	00	00	day	0.0	qc=0
1936	07	01	11	00	day	0.0	qc=0
1936	07	01	16	00	day	0.0	qc=0
1936	07	01	21	00	day	0.0	qc=0
1936	07	02	00	00	day	0.0	qc=0
1936	07	02	11	00	day	0.0	qc=0
1936	07	02	16	00	day	0.0	qc=0
1936	07	02	21	00	day	0.0	qc=0
1936	07	03	00	00	day	0.0	qc=0
1936	07	03	11	00	day	0.0	qc=0
1936	07	03	16	00	day	0.0	qc=0
1936	07	03	21	00	day	0.0	qc=0
1936	07	04	00	00	day	0.0	qc=0
1936	07	04	11	00	day	2.4	qc=0
1936	07	04	16	00	day	2.4	qc=0
1936	07	04	21	00	day	2.4	qc=0
1936	07	05	00	00	day	2.4	qc=0
1936	07	05	11	00	day	0.0	qc=0
1936	07	05	16	00	day	0.0	qc=0
1936	07	05	21	00	day	0.0	qc=0
1936	07	06	00	00	day	0.0	qc=0
1936	07	06	11	00	day	0.0	qc=0
1936	07	06	16	00	day	0.0	qc=0
1936	07	06	21	00	day	0.0	qc=0
1936	07	07	00	00	day	0.0	qc=0
1936	07	07	11	00	day	0.0	qc=0
1936	07	07	16	00	day	0.0	qc=0
1936	07	07	21	00	day	0.0	qc=0
1936	07	08	00	00	day	0.0	qc=0
1936	07	08	11	00	day	0.0	qc=0
1936	07	08	16	00	day	0.0	qc=0
1936	07	08	21	00	day	0.0	qc=0
1936	07	09	00	00	day	0.0	qc=0
1936	07	09	11	00	day	4.4	qc=0
1936	07	09	16	00	day	4.4	qc=0
1936	07	09	21	00	day	4.4	qc=0
1936	07	10	00	00	day	4.4	qc=0
1936	07	10	11	00	day	0.0	qc=0
1936	07	10	16	00	day	0.0	qc=0
1936	07	10	21	00	day	0.0	qc=0
1936	07	11	00	00	day	0.0	qc=0
1936	07	11	11	00	day	0.0	qc=0
1936	07	11	16	00	day	0.0	qc=0
1936	07	11	21	00	day	0.0	qc=0
1936	07	12	00	00	day	0.0	qc=0
1936	07	12	11	00	day	0.3	qc=0
1936	07	12	16	00	day	0.3	qc=0
1936	07	12	21	00	day	0.3	qc=0
1936	07	13	00	00	day	0.3	qc=0
1936	07	13	11	00	day	0.0	qc=0
1936	07	13	16	00	day	0.0	qc=0
1936	07	13	21	00	day	0.0	qc=0
1936	07	14	00	00	day	0.0	qc=0
1936	07	14	11	00	day	0.6	qc=0
1936	07	14	16	00	day	0.6	qc=0
1936	07	14	21	00	day	0.6	qc=0
1936	07	15	00	00	day	0.6	qc=0
1936	07	15	11	00	day	0.0	qc=0
1936	07	15	16	00	day	0.0	qc=0
1936	07	15	21	00	day	0.0	qc=0
1936	07	16	00	00	day	0.0	qc=0
1936	07	16	11	00	day	0.0	qc=0
1936	07	16	16	00	day	0.0	qc=0
1936	07	16	21	00	day	0.0	qc=0
1936	07	17	00	00	day	0.0	qc=0
1936	07	17	11	00	day	15.0	qc=0
1936	07	17	16	00	day	15.0	qc=0
1936	07	17	21	00	day	15.0	qc=0
1936	07	18	00	00	day	15.0	qc=0
1936	07	18	11	00	day	0.0	qc=0
1936	07	18	16	00	day	0.0	qc=0
1936	07	18	21	00	day	0.0	qc=0
1936	07	19	00	00	day	0.0	qc=0
1936	07	19	11	00	day	0.0	qc=0
1936	07	19	16	00	day	0.0	qc=0
1936	07	19	21	00	day	0.0	qc=0
1936	07	20	00	00	day	0.0	qc=0
1936	07	20	11	00	day	0.0	qc=0
1936	07	20	16	00	day	0.0	qc=0
1936	07	20	21	00	day	0.0	qc=0
1936	07	21	00	00	day	0.0	qc=0
1936	07	21	11	00	day	0.0	qc=0
1936	07	21	16	00	day	0.0	qc=0
1936	07	21	21	00	day	0.0	qc=0
1936	07	22	00	00	day	0.0	qc=0
1936	07	22	11	00	day	0.0	qc=0
1936	07	22	16	00	day	0.0	qc=0
1936	07	22	21	00	day	0.0	qc=0
1936	07	23	00	00	day	0.0	qc=0
1936	07	23	11	00	day	0.0	qc=0
1936	07	23	16	00	day	0.0	qc=0
1936	07	23	21	00	day	0.0	qc=0
1936	07	24	00	00	day	0.0	qc=0
1936	07	24	11	00	day	0.0	qc=0
1936	07	24	16	00	day	0.0	qc=0
1936	07	24	21	00	day	0.0	qc=0
1936	07	25	00	00	day	0.0	qc=0
1936	07	25	11	00	day	0.0	qc=0
1936	07	25	16	00	day	0.0	qc=0
1936	07	25	21	00	day	0.0	qc=0
1936	07	26	00	00	day	0.0	qc=0
1936	07	26	11	00	day	0.0	qc=0
1936	07	26	16	00	day	0.0	qc=0
1936	07	26	21	00	day	0.0	qc=0
1936	07	27	00	00	day	0.0	qc=0
1936	07	27	11	00	day	0.0	qc=0
1936	07	27	16	00	day	0.0	qc=0
1936	07	27	21	00	day	0.0	qc=0
1936	07	28	00	00	day	0.0	qc=0
1936	07	28	11	00	day	0.0	qc=0
1936	07	28	16	00	day	0.0	qc=0
1936	07	28	21	00	day	0.0	qc=0
1936	07	29	00	00	day	0.0	qc=0
1936	07	29	11	00	day	0.0	qc=0
1936	07	29	16	00	day	0.0	qc=0
1936	07	29	21	00	day	0.0	qc=0
1936	07	30	00	00	day	0.0	qc=0
1936	07	30	11	00	day	0.0	qc=0
1936	07	30	16	00	day	0.0	qc=0
1936	07	30	21	00	day	0.0	qc=0
1936	07	31	00	00	day	0.0	qc=0
1936	07	31	11	00	day	13.8	qc=0
1936	07	31	16	00	day	13.8	qc=0
1936	07	31	21	00	day	13.8	qc=0
1936	08	01	00	00	day	13.8	qc=0
1936	08	01	11	00	day	0.0	qc=0
1936	08	01	16	00	day	0.0	qc=0
1936	08	01	21	00	day	0.0	qc=0
1936	08	02	00	00	day	0.0	qc=0
1936	08	02	11	00	day	0.0	qc=0
1936	08	02	16	00	day	0.0	qc=0
1936	08	02	21	00	day	0.0	qc=0
1936	08	03	00	00	day	0.0	qc=0
1936	08	03	11	00	day	0.0	qc=0
1936	08	03	16	00	day	0.0	qc=0
1936	08	03	21	00	day	0.0	qc=0
1936	08	04	00	00	day	0.0	qc=0
1936	08	04	11	00	day	0.0	qc=0
1936	08	04	16	00	day	0.0	qc=0
1936	08	04	21	00	day	0.0	qc=0
1936	08	05	00	00	day	0.0	qc=0
1936	08	05	11	00	day	0.0	qc=0
1936	08	05	16	00	day	0.0	qc=0
1936	08	05	21	00	day	0.0	qc=0
1936	08	06	00	00	day	0.0	qc=0
1936	08	06	11	00	day	0.0	qc=0
1936	08	06	16	00	day	0.0	qc=0
1936	08	06	21	00	day	0.0	qc=0
1936	08	07	00	00	day	0.0	qc=0
1936	08	07	11	00	day	0.0	qc=0
1936	08	07	16	00	day	0.0	qc=0
1936	08	07	21	00	day	0.0	qc=0
1936	08	08	00	00	day	0.0	qc=0
1936	08	08	11	00	day	0.0	qc=0
1936	08	08	16	00	day	0.0	qc=0
1936	08	08	21	00	day	0.0	qc=0
1936	08	09	00	00	day	0.0	qc=0
1936	08	09	11	00	day	0.0	qc=0
1936	08	09	16	00	day	0.0	qc=0
1936	08	09	21	00	day	0.0	qc=0
1936	08	10	00	00	day	0.0	qc=0
1936	08	10	11	00	day	0.0	qc=0
1936	08	10	16	00	day	0.0	qc=0
1936	08	10	21	00	day	0.0	qc=0
1936	08	11	00	00	day	0.0	qc=0
1936	08	11	11	00	day	0.0	qc=0
1936	08	11	16	00	day	0.0	qc=0
1936	08	11	21	00	day	0.0	qc=0
1936	08	12	00	00	day	0.0	qc=0
1936	08	12	11	00	day	0.0	qc=0
1936	08	12	16	00	day	0.0	qc=0
1936	08	12	21	00	day	0.0	qc=0
1936	08	13	00	00	day	0.0	qc=0
1936	08	13	11	00	day	0.0	qc=0
1936	08	13	16	00	day	0.0	qc=0
1936	08	13	21	00	day	0.0	qc=0
1936	08	14	00	00	day	0.0	qc=0
1936	08	14	11	00	day	0.0	qc=0
1936	08	14	16	00	day	0.0	qc=0
1936	08	14	21	00	day	0.0	qc=0
1936	08	15	00	00	day	0.0	qc=0
1936	08	15	11	00	day	0.0	qc=0
1936	08	15	16	00	day	0.0	qc=0
1936	08	15	21	00	day	0.0	qc=0
1936	08	16	00	00	day	0.0	qc=0
1936	08	16	11	00	day	0.0	qc=0
1936	08	16	16	00	day	0.0	qc=0
1936	08	16	21	00	day	0.0	qc=0
1936	08	17	00	00	day	0.0	qc=0
1936	08	17	11	00	day	0.0	qc=0
1936	08	17	16	00	day	0.0	qc=0
1936	08	17	21	00	day	0.0	qc=0
1936	08	18	00	00	day	0.0	qc=0
1936	08	18	11	00	day	0.0	qc=0
1936	08	18	16	00	day	0.0	qc=0
1936	08	18	21	00	day	0.0	qc=0
1936	08	19	00	00	day	0.0	qc=0
1936	08	19	11	00	day	0.0	qc=0
1936	08	19	16	00	day	0.0	qc=0
1936	08	19	21	00	day	0.0	qc=0
1936	08	20	00	00	day	0.0	qc=0
1936	08	20	11	00	day	0.0	qc=0
1936	08	20	16	00	day	0.0	qc=0
1936	08	20	21	00	day	0.0	qc=0
1936	08	21	00	00	day	0.0	qc=0
1936	08	21	11	00	day	0.0	qc=0
1936	08	21	16	00	day	0.0	qc=0
1936	08	21	21	00	day	0.0	qc=0
1936	08	22	00	00	day	0.0	qc=0
1936	08	22	11	00	day	0.0	qc=0
1936	08	22	16	00	day	0.0	qc=0
1936	08	22	21	00	day	0.0	qc=0
1936	08	23	00	00	day	0.0	qc=0
1936	08	23	11	00	day	0.0	qc=0
1936	08	23	16	00	day	0.0	qc=0
1936	08	23	21	00	day	0.0	qc=0
1936	08	24	00	00	day	0.0	qc=0
1936	08	24	11	00	day	0.0	qc=0
1936	08	24	16	00	day	0.0	qc=0
1936	08	24	21	00	day	0.0	qc=0
1936	08	25	00	00	day	0.0	qc=0
1936	08	25	11	00	day	0.0	qc=0
1936	08	25	16	00	day	0.0	qc=0
1936	08	25	21	00	day	0.0	qc=0
1936	08	26	00	00	day	0.0	qc=0
1936	08	26	11	00	day	0.0	qc=0
1936	08	26	16	00	day	0.0	qc=0
1936	08	26	21	00	day	0.0	qc=0
1936	08	27	00	00	day	0.0	qc=0
1936	08	27	11	00	day	0.0	qc=0
1936	08	27	16	00	day	0.0	qc=0
1936	08	27	21	00	day	0.0	qc=0
1936	08	28	00	00	day	0.0	qc=0
1936	08	28	11	00	day	0.0	qc=0
1936	08	28	16	00	day	0.0	qc=0
1936	08	28	21	00	day	0.0	qc=0
1936	08	29	00	00	day	0.0	qc=0
1936	08	29	11	00	day	0.0	qc=0
1936	08	29	16	00	day	0.0	qc=0
1936	08	29	21	00	day	0.0	qc=0
1936	08	30	00	00	day	0.0	qc=0
1936	08	30	11	00	day	0.0	qc=0
1936	08	30	16	00	day	0.0	qc=0
1936	08	30	21	00	day	0.0	qc=0
1936	08	31	00	00	day	0.0	qc=0
1936	08	31	11	00	day	0.0	qc=0
1936	08	31	16	00	day	0.0	qc=0
1936	08	31	21	00	day	0.0	qc=0
1936	09	01	00	00	day	0.0	qc=0
1936	09	01	11	00	day	0.0	qc=0
1936	09	01	16	00	day	0.0	qc=0
1936	09	01	21	00	day	0.0	qc=0
1936	09	02	00	00	day	0.0	qc=0
1936	09	02	11	00	day	0.0	qc=0
1936	09	02	16	00	day	0.0	qc=0
1936	09	02	21	00	day	0.0	qc=0
1936	09	03	00	00	day	0.0	qc=0
1936	09	03	11	00	day	0.0	qc=0
1936	09	03	16	00	day	0.0	qc=0
1936	09	03	21	00	day	0.0	qc=0
1936	09	04	00	00	day	0.0	qc=0
1936	09	04	11	00	day	0.4	qc=0
1936	09	04	16	00	day	0.4	qc=0
1936	09	04	21	00	day	0.4	qc=0
1936	09	05	00	00	day	0.4	qc=0
1936	09	05	11	00	day	0.0	qc=0
1936	09	05	16	00	day	0.0	qc=0
1936	09	05	21	00	day	0.0	qc=0
1936	09	06	00	00	day	0.0	qc=0
1936	09	06	11	00	day	0.0	qc=0
1936	09	06	16	00	day	0.0	qc=0
1936	09	06	21	00	day	0.0	qc=0
1936	09	07	00	00	day	0.0	qc=0
1936	09	07	11	00	day	13.4	qc=0
1936	09	07	16	00	day	13.4	qc=0
1936	09	07	21	00	day	13.4	qc=0
1936	09	08	00	00	day	13.4	qc=0
1936	09	08	11	00	day	0.0	qc=0
1936	09	08	16	00	day	0.0	qc=0
1936	09	08	21	00	day	0.0	qc=0
1936	09	09	00	00	day	0.0	qc=0
1936	09	09	11	00	day	0.0	qc=0
1936	09	09	16	00	day	0.0	qc=0
1936	09	09	21	00	day	0.0	qc=0
1936	09	10	00	00	day	0.0	qc=0
1936	09	10	11	00	day	0.0	qc=0
1936	09	10	16	00	day	0.0	qc=0
1936	09	10	21	00	day	0.0	qc=0
1936	09	11	00	00	day	0.0	qc=0
1936	09	11	11	00	day	0.0	qc=0
1936	09	11	16	00	day	0.0	qc=0
1936	09	11	21	00	day	0.0	qc=0
1936	09	12	00	00	day	0.0	qc=0
1936	09	12	11	00	day	0.0	qc=0
1936	09	12	16	00	day	0.0	qc=0
1936	09	12	21	00	day	0.0	qc=0
1936	09	13	00	00	day	0.0	qc=0
1936	09	13	11	00	day	0.0	qc=0
1936	09	13	16	00	day	0.0	qc=0
1936	09	13	21	00	day	0.0	qc=0
1936	09	14	00	00	day	0.0	qc=0
1936	09	14	11	00	day	0.0	qc=0
1936	09	14	16	00	day	0.0	qc=0
1936	09	14	21	00	day	0.0	qc=0
1936	09	15	00	00	day	0.0	qc=0
1936	09	15	11	00	day	0.0	qc=0
1936	09	15	16	00	day	0.0	qc=0
1936	09	15	21	00	day	0.0	qc=0
1936	09	16	00	00	day	0.0	qc=0
1936	09	16	11	00	day	0.0	qc=0
1936	09	16	16	00	day	0.0	qc=0
1936	09	16	21	00	day	0.0	qc=0
1936	09	17	00	00	day	0.0	qc=0
1936	09	17	11	00	day	17.0	qc=0
1936	09	17	16	00	day	17.0	qc=0
1936	09	17	21	00	day	17.0	qc=0
1936	09	18	00	00	day	17.0	qc=0
1936	09	18	11	00	day	0.0	qc=0
1936	09	18	16	00	day	0.0	qc=0
1936	09	18	21	00	day	0.0	qc=0
1936	09	19	00	00	day	0.0	qc=0
1936	09	19	11	00	day	0.0	qc=0
1936	09	19	16	00	day	0.0	qc=0
1936	09	19	21	00	day	0.0	qc=0
1936	09	20	00	00	day	0.0	qc=0
1936	09	20	11	00	day	0.0	qc=0
1936	09	20	16	00	day	0.0	qc=0
1936	09	20	21	00	day	0.0	qc=0
1936	09	21	00	00	day	0.0	qc=0
1936	09	21	11	00	day	0.0	qc=0
1936	09	21	16	00	day	0.0	qc=0
1936	09	21	21	00	day	0.0	qc=0
1936	09	22	00	00	day	0.0	qc=0
1936	09	22	11	00	day	2.8	qc=0
1936	09	22	16	00	day	2.8	qc=0
1936	09	22	21	00	day	2.8	qc=0
1936	09	23	00	00	day	2.8	qc=0
1936	09	23	11	00	day	7.0	qc=0
1936	09	23	16	00	day	7.0	qc=0
