,Stn,Datum,Tijd,P,qP,T,qT,Tn,qTn,Tx,qTx,U,qU,Ed,qEd,Tw,qTw,D,qD,F,qF,N,qN
460,32,19400425,7.0,758.7,0,26.7,0,—,7,—,7,77,0,20.3,0,23.6,0,65,0,0.6,0,3,0
461,32,19400425,12.0,759.2,0,27.9,0,—,7,—,7,76,0,21.6,0,24.6,0,65,0,0.7,0,4,0
462,32,19400425,17.0,758.5,0,26.9,0,—,7,—,7,77,0,20.6,0,23.8,0,65,0,0.7,0,3,0
463,32,19400425,24.0,—,7,—,7,28.1,0,31.4,0,—,7,—,7,—,7,—,7,—,7,—,7
464,32,19400426,7.0,759.5,0,26.3,0,—,7,—,7,78,0,20.1,0,23.4,0,65,0,0.6,0,3,0
465,32,19400426,12.0,759.7,0,26.9,0,—,7,—,7,79,0,20.9,0,24,0,65,0,0.7,0,4,0
466,32,19400426,17.0,758.9,0,26.9,0,—,7,—,7,77,0,20.6,0,23.8,0,65,0,0.6,0,4,0
467,32,19400426,24.0,—,7,—,7,29,0,30.6,0,—,7,—,7,—,7,—,7,—,7,—,7
468,32,19400427,7.0,758.5,0,26.5,0,—,7,—,7,77,0,20,0,23.4,0,65,0,0.6,0,2,0
469,32,19400427,12.0,759.5,0,26.7,0,—,7,—,7,77,0,20.3,0,23.6,0,65,0,0.7,0,3,0
470,32,19400427,17.0,758.9,0,26.5,0,—,7,—,7,76,0,19.7,0,23.2,0,65,0,0.7,0,3,0
471,32,19400427,24.0,—,7,—,7,27.4,0,30,0,—,7,—,7,—,7,—,7,—,7,—,7
472,32,19400428,7.0,758.2,0,25.9,0,—,7,—,7,84,0,21.1,0,23.8,0,65,0,0.5,0,2,0
473,32,19400428,12.0,755.7,0,26.7,0,—,7,—,7,77,0,20.3,0,23.6,0,45,0,0.6,0,2,0
474,32,19400428,17.0,755.7,0,26.1,0,—,7,—,7,79,0,20.1,0,23.2,0,45,0,0.6,0,2,0
475,32,19400428,24.0,—,7,—,7,28.2,0,31,0,—,7,—,7,—,7,—,7,—,7,—,7
476,32,19400429,7.0,758.5,0,25.9,0,—,7,—,7,80,0,20.2,0,23.3,0,65,0,0.4,0,3,0
477,32,19400429,12.0,757.9,0,26.7,0,—,7,—,7,77,0,20.3,0,23.6,0,45,0,0.5,0,4,0
478,32,19400429,17.0,756.7,0,26.3,0,—,7,—,7,78,0,20.1,0,23.4,0,45,0,0.5,0,2,0
479,32,19400429,24.0,—,7,—,7,28.4,0,30.8,0,—,7,—,7,—,7,—,7,—,7,—,7
480,32,19400430,7.0,758.2,0,26.3,0,—,7,—,7,76,0,19.4,0,23,0,65,0,0.4,0,3,0
481,32,19400430,12.0,759.2,0,26.9,0,—,7,—,7,74,0,19.8,0,23.4,0,45,0,0.6,0,2,0
482,32,19400430,17.0,758.7,0,26.1,0,—,7,—,7,78,0,19.9,0,23.2,0,45,0,0.5,0,2,0
483,32,19400430,24.0,—,7,—,7,28.4,0,31.7,0,—,7,—,7,—,7,—,7,—,7,—,7
484,32,19400501,7.0,759.5,0,27.1,0,—,7,—,7,75,0,20.1,0,23.6,0,65,0,0.5,0,3,0
485,32,19400501,12.0,760,0,29.7,0,—,7,—,7,67,0,21,0,24.8,0,65,0,0.6,0,2,0
486,32,19400501,17.0,758.9,0,26.5,0,—,7,—,7,80,0,20.8,0,23.8,0,45,0,0.6,0,3,0
487,32,19400501,24.0,—,7,—,7,29,0,32.4,0,—,7,—,7,—,7,—,7,—,7,—,7
488,32,19400502,7.0,760.5,0,25.9,0,—,7,—,7,82,0,20.7,0,23.6,0,65,0,0.5,0,2,0
489,32,19400502,12.0,760.5,0,26.1,0,—,7,—,7,81,0,20.6,0,23.6,0,65,0,0.6,0,2,0
490,32,19400502,17.0,760.2,0,25.9,0,—,7,—,7,81,0,20.3,0,23.4,0,45,0,0.6,0,2,0
491,32,19400502,24.0,—,7,—,7,27.6,0,29.6,0,—,7,—,7,—,7,—,7,—,7,—,7
492,32,19400503,7.0,758.5,0,26.3,0,—,7,—,7,78,0,20.1,0,23.4,0,65,0,0.4,0,2,0
493,32,19400503,12.0,756.7,0,26.7,0,—,7,—,7,79,0,20.7,0,23.8,0,65,0,0.6,0,3,0
494,32,19400503,17.0,756.2,0,25.9,0,—,7,—,7,95,0,20.7,0,25.2,0,65,0,0.5,0,3,0
495,32,19400503,24.0,—,7,—,7,28.2,0,30,0,—,7,—,7,—,7,—,7,—,7,—,7
496,32,19400504,7.0,758.5,0,27.3,0,—,7,—,7,71,0,19.5,0,23.6,0,65,0,0.4,0,3,0
497,32,19400504,12.0,759.2,0,27.7,0,—,7,—,7,72,0,20.2,0,23.8,0,65,0,0.5,0,3,0
498,32,19400504,17.0,758.2,0,26.1,0,—,7,—,7,78,0,19.9,0,23.2,0,45,0,0.4,0,2,0
499,32,19400504,24.0,—,7,—,7,29,0,30.5,0,—,7,—,7,—,7,—,7,—,7,—,7
500,32,19400505,7.0,759,0,27,0,—,7,—,7,74,0,19.8,0,23.4,0,65,0,0.5,0,3,0
501,32,19400505,12.0,758.5,0,27.5,0,—,7,—,7,73,0,20.3,0,23.8,0,65,0,0.6,0,2,0
502,32,19400505,17.0,758.2,0,26.7,0,—,7,—,7,77,0,20.3,0,23.6,0,65,0,0.5,0,3,0
503,32,19400505,24.0,—,7,—,7,28.4,0,30,0,—,7,—,7,—,7,—,7,—,7,—,7
504,32,19400506,7.0,758.5,0,26.7,0,—,7,—,7,72,0,18.9,0,22.8,0,65,0,0.4,0,3,0
505,32,19400506,12.0,759.5,0,27.1,0,—,7,—,7,73,0,19.7,0,23.4,0,65,0,0.5,0,2,0
506,32,19400506,17.0,758.9,0,26.3,0,—,7,—,7,76,0,19.4,0,23,0,45,0,0.4,0,2,0
507,32,19400506,24.0,—,7,—,7,28.2,0,29.4,0,—,7,—,7,—,7,—,7,—,7,—,7
508,32,19400507,7.0,759.5,0,26.3,0,—,7,—,7,77,0,19.8,0,23.2,0,65,0,0.4,0,4,0
509,32,19400507,12.0,759,0,26.9,0,—,7,—,7,73,0,19.5,0,23.2,0,65,0,0.5,0,2,0
510,32,19400507,17.0,759,0,26.1,0,—,7,—,7,77,0,19.5,0,23,0,45,0,0.5,0,2,0
511,32,19400507,24.0,—,7,—,7,28,0,29.8,0,—,7,—,7,—,7,—,7,—,7,—,7
512,32,19400508,7.0,759.2,0,25.7,0,—,7,—,7,82,0,20.4,0,23.4,0,65,0,0.5,0,3,0
513,32,19400508,12.0,757.7,0,26.7,0,—,7,—,7,79,0,20.7,0,23.8,0,65,0,0.6,0,4,0
514,32,19400508,17.0,756.7,0,26.1,0,—,7,—,7,78,0,19.9,0,23.2,0,45,0,0.6,0,3,0
515,32,19400508,24.0,—,7,—,7,27.5,0,30.5,0,—,7,—,7,—,7,—,7,—,7,—,7
516,32,19400509,7.0,758.5,0,27.3,0,—,7,—,7,73,0,20,0,23.6,0,65,0,0.5,0,3,0
517,32,19400509,12.0,759,0,26.5,0,—,7,—,7,80,0,20.8,0,23.8,0,65,0,0.6,0,3,0
518,32,19400509,17.0,759,0,25.9,0,—,7,—,7,80,0,20,0,23.2,0,45,0,0.6,0,3,0
519,32,19400509,24.0,—,7,—,7,28,0,29.5,0,—,7,—,7,—,7,—,7,—,7,—,7
520,32,19400510,7.0,757.2,0,25.7,0,—,7,—,7,82,0,20.4,0,23.4,0,65,0,0.5,0,3,0
521,32,19400510,12.0,757.7,0,26.5,0,—,7,—,7,80,0,20.8,0,23.8,0,65,0,0.6,0,2,0
522,32,19400510,17.0,756.7,0,26.1,0,—,7,—,7,78,0,19.9,0,23.2,0,45,0,0.5,0,3,0
523,32,19400510,24.0,—,7,—,7,27.5,0,30,0,—,7,—,7,—,7,—,7,—,7,—,7
524,32,19400511,7.0,757.4,0,26.7,0,—,7,—,7,81,0,21.4,0,24.2,0,65,0,0.4,0,2,0
525,32,19400511,12.0,756.7,0,26.9,0,—,7,—,7,82,0,21.9,0,24.5,0,65,0,0.6,0,3,0
526,32,19400511,17.0,756.4,0,26.1,0,—,7,—,7,80,0,20.2,0,23.4,0,45,0,0.5,0,2,0
527,32,19400511,24.0,—,7,—,7,28,0,30,0,—,7,—,7,—,7,—,7,—,7,—,7
528,32,19400512,7.0,758.2,0,26.1,0,—,7,—,7,80,0,20.2,0,23.4,0,90,0,0.4,0,3,0
529,32,19400512,12.0,758.2,0,27.1,0,—,7,—,7,76,0,20.5,0,23.8,0,65,0,0.6,0,2,0
530,32,19400512,17.0,758.2,0,26.1,0,—,7,—,7,78,0,19.9,0,23.2,0,45,0,0.5,0,3,0
531,32,19400512,24.0,—,7,—,7,28.4,0,30,0,—,7,—,7,—,7,—,7,—,7,—,7
532,32,19400513,7.0,758.2,0,26.3,0,—,7,—,7,80,0,20.5,0,23.6,0,65,0,0.4,0,2,0
533,32,19400513,12.0,757.7,0,27.7,0,—,7,—,7,74,0,20.7,0,24.1,0,65,0,0.5,0,3,0
534,32,19400513,17.0,757.9,0,26.8,0,—,7,—,7,75,0,19.9,0,23.4,0,45,0,0.6,0,2,0
535,32,19400513,24.0,—,7,—,7,29.4,0,31.4,0,—,7,—,7,—,7,—,7,—,7,—,7
536,32,19400514,7.0,757.4,0,25.9,0,—,7,—,7,80,0,20,0,23.2,0,65,0,0.5,0,4,0
537,32,19400514,12.0,756.7,0,26.9,0,—,7,—,7,77,0,20.6,0,23.8,0,65,0,0.6,0,5,0
538,32,19400514,17.0,756.4,0,26.1,0,—,7,—,7,77,0,19.5,0,23,0,45,0,0.6,0,4,0
539,32,19400514,24.0,—,7,—,7,28.4,0,30.4,0,—,7,—,7,—,7,—,7,—,7,—,7
540,32,19400515,7.0,758.2,0,27.3,0,—,7,—,7,71,0,19.3,0,23.2,0,65,0,0.5,0,3,0
541,32,19400515,12.0,757.9,0,27.6,0,—,7,—,7,72,0,19.8,0,23.6,0,65,0,0.6,0,4,0
542,32,19400515,17.0,757.7,0,26.9,0,—,7,—,7,72,0,19.1,0,23,0,45,0,0.6,0,3,0
543,32,19400515,24.0,—,7,—,7,28.4,0,29.5,0,—,7,—,7,—,7,—,7,—,7,—,7
544,32,19400516,7.0,758.5,0,27.1,0,—,7,—,7,76,0,20.5,0,23.8,0,65,0,0.5,0,4,0
545,32,19400516,12.0,757.9,0,30.5,0,—,7,—,7,64,0,21,0,25,0,65,0,0.6,0,3,0
546,32,19400516,17.0,757.7,0,27.5,0,—,7,—,7,75,0,20.6,0,24,0,65,0,0.6,0,4,0
547,32,19400516,24.0,—,7,—,7,31.5,0,32.1,0,—,7,—,7,—,7,—,7,—,7,—,7
548,32,19400517,7.0,757.7,0,28.5,0,—,7,—,7,65,0,19,0,23.4,0,65,0,0.4,0,3,0
549,32,19400517,12.0,755.4,0,28.9,0,—,7,—,7,64,0,19.2,0,23.6,0,65,0,0.5,0,3,0
550,32,19400517,17.0,755.7,0,27.3,0,—,7,—,7,69,0,18.9,0,23,0,65,0,0.5,0,4,0
551,32,19400517,24.0,—,7,—,7,29.8,0,31.4,0,—,7,—,7,—,7,—,7,—,7,—,7
552,32,19400518,7.0,757.2,0,29.1,0,—,7,—,7,72,0,21.7,0,25,0,65,0,0.3,0,3,0
553,32,19400518,12.0,757.9,0,29.3,0,—,7,—,7,62,0,19,0,23.6,0,65,0,0.4,0,4,0
554,32,19400518,17.0,757.4,0,28.9,0,—,7,—,7,60,0,18.1,0,23,0,65,0,0.4,0,3,0
555,32,19400518,24.0,—,7,—,7,29.3,0,30.5,0,—,7,—,7,—,7,—,7,—,7,—,7
556,32,19400519,7.0,756.9,0,26.7,0,—,7,—,7,79,0,20.7,0,23.8,0,65,0,0.2,0,3,0
557,32,19400519,12.0,756.7,0,27.3,0,—,7,—,7,79,0,21.5,0,24.4,0,65,0,0.3,0,2,0
558,32,19400519,17.0,754.4,0,27,0,—,7,—,7,75,0,20.1,0,23.6,0,65,0,0.3,0,4,0
559,32,19400519,24.0,—,7,—,7,25.8,0,27,0,—,7,—,7,—,7,—,7,—,7,—,7
560,32,19400520,7.0,756.9,0,27,0,—,7,—,7,87,0,23.1,0,25.2,0,0,0,0.1,0,8,0
561,32,19400520,12.0,757.4,0,27.6,0,—,7,—,7,87,0,24,0,25.8,0,0,0,0.1,0,9,0
562,32,19400520,17.0,756.9,0,26.8,0,—,7,—,7,82,0,21.7,0,24.4,0,0,0,0.1,0,9,0
563,32,19400520,24.0,—,7,—,7,28.4,0,29.4,0,—,7,—,7,—,7,—,7,—,7,—,7
564,32,19400521,7.0,758.2,0,27.1,0,—,7,—,7,83,0,22.3,0,24.8,0,45,0,0.1,0,7,0
565,32,19400521,12.0,758.2,0,27.1,0,—,7,—,7,84,0,22.7,0,25,0,135,0,0.1,0,8,0
566,32,19400521,17.0,758.2,0,26.7,0,—,7,—,7,86,0,22.5,0,24.8,0,135,0,0.1,0,7,0
567,32,19400521,24.0,—,7,—,7,28,0,29.4,0,—,7,—,7,—,7,—,7,—,7,—,7
568,32,19400522,7.0,759.5,0,27.1,0,—,7,—,7,82,0,22,0,24.6,0,65,0,0.3,0,3,0
569,32,19400522,12.0,759.2,0,30.1,0,—,7,—,7,67,0,21.6,0,25.2,0,65,0,0.4,0,3,0
570,32,19400522,17.0,757.9,0,26.6,0,—,7,—,7,85,0,22.2,0,24.6,0,65,0,0.4,0,3,0
571,32,19400522,24.0,—,7,—,7,28,0,31.5,0,—,7,—,7,—,7,—,7,—,7,—,7
572,32,19400523,7.0,758.2,0,26.1,0,—,7,—,7,81,0,20.6,0,23.6,0,65,0,0.3,0,3,0
573,32,19400523,12.0,759.2,0,26.3,0,—,7,—,7,80,0,20.5,0,23.6,0,65,0,0.5,0,2,0
574,32,19400523,17.0,758.2,0,25.9,0,—,7,—,7,78,0,19.6,0,23,0,65,0,0.5,0,2,0
575,32,19400523,24.0,—,7,—,7,28.4,0,31.5,0,—,7,—,7,—,7,—,7,—,7,—,7
576,32,19400524,7.0,756.9,0,25.5,0,—,7,—,7,84,0,20.5,0,23.4,0,90,0,0.3,0,4,0
577,32,19400524,12.0,756.9,0,25.9,0,—,7,—,7,81,0,20.3,0,23.4,0,65,0,0.4,0,3,0
578,32,19400524,17.0,756.9,0,25.5,0,—,7,—,7,81,0,19.8,0,23,0,65,0,0.4,0,3,0
579,32,19400524,24.0,—,7,—,7,28.7,0,30,0,—,7,—,7,—,7,—,7,—,7,—,7
580,32,19400525,7.0,757.4,0,26.6,0,—,7,—,7,76,0,19.8,0,23.3,0,90,0,0.4,0,3,0
581,32,19400525,12.0,757.9,0,27.3,0,—,7,—,7,75,0,20.4,0,23.8,0,90,0,0.5,0,2,0
582,32,19400525,17.0,757.9,0,25.1,0,—,7,—,7,82,0,19.7,0,22.8,0,90,0,0.5,0,3,0
583,32,19400525,24.0,—,7,—,7,28.7,0,30.8,0,—,7,—,7,—,7,—,7,—,7,—,7
584,32,19400526,7.0,758.2,0,25.7,0,—,7,—,7,82,0,20.4,0,23.4,0,90,0,0.4,0,3,0
585,32,19400526,12.0,758.7,0,25.9,0,—,7,—,7,82,0,20.7,0,23.6,0,65,0,0.5,0,3,0
586,32,19400526,17.0,758.2,0,25.8,0,—,7,—,7,78,0,19.5,0,22.9,0,65,0,0.5,0,3,0
587,32,19400526,24.0,—,7,—,7,28.4,0,30,0,—,7,—,7,—,7,—,7,—,7,—,7
588,32,19400527,7.0,758.7,0,27.3,0,—,7,—,7,72,0,19.6,0,23.4,0,90,0,0.4,0,3,0
589,32,19400527,12.0,759.2,0,28.5,0,—,7,—,7,68,0,19.8,0,23.8,0,65,0,0.6,0,3,0
590,32,19400527,17.0,758.9,0,27.5,0,—,7,—,7,72,0,19.9,0,23.6,0,65,0,0.5,0,2,0
591,32,19400527,24.0,—,7,—,7,29.5,0,31.5,0,—,7,—,7,—,7,—,7,—,7,—,7
592,32,19400528,7.0,758.2,0,26.5,0,—,7,—,7,78,0,20.4,0,23.6,0,90,0,0.4,0,3,0
593,32,19400528,12.0,757.9,0,27.5,0,—,7,—,7,73,0,20.3,0,23.8,0,90,0,0.6,0,4,0
594,32,19400528,17.0,756.7,0,26.7,0,—,7,—,7,76,0,19.9,0,23.4,0,65,0,0.6,0,4,0
595,32,19400528,24.0,—,7,—,7,29,0,30,0,—,7,—,7,—,7,—,7,—,7,—,7
596,32,19400529,7.0,758.2,0,28.1,0,—,7,—,7,70,0,20,0,23.8,0,90,0,0.5,0,5,0
597,32,19400529,12.0,758.7,0,28.5,0,—,7,—,7,69,0,20.1,0,24,0,90,0,0.6,0,4,0
598,32,19400529,17.0,758.2,0,27.1,0,—,7,—,7,75,0,20.1,0,23.6,0,65,0,0.6,0,4,0
599,32,19400529,24.0,—,7,—,7,28.8,0,31.5,0,—,7,—,7,—,7,—,7,—,7,—,7
600,32,19400530,7.0,759.5,0,28.5,0,—,7,—,7,68,0,19.8,0,23.8,0,90,0,0.6,0,5,0
601,32,19400530,12.0,757.9,0,28.7,0,—,7,—,7,68,0,20,0,24,0,90,0,0.6,0,5,0
602,32,19400530,17.0,757.9,0,28.7,0,—,7,—,7,68,0,20,0,24,0,65,0,0.6,0,4,0
603,32,19400530,24.0,—,7,—,7,30.3,0,31.6,0,—,7,—,7,—,7,—,7,—,7,—,7
604,32,19400531,7.0,758.7,0,26.3,0,—,7,—,7,74,0,19.1,0,22.8,0,90,0,0.5,0,3,0
605,32,19400531,12.0,759.5,0,28.5,0,—,7,—,7,66,0,19.4,0,23.6,0,90,0,0.6,0,2,0
606,32,19400531,17.0,758.2,0,27.5,0,—,7,—,7,70,0,19.4,0,23.2,0,65,0,0.6,0,3,0
607,32,19400531,24.0,—,7,—,7,28.5,0,30,0,—,7,—,7,—,7,—,7,—,7,—,7
608,32,19400601,7.0,759.2,0,26.1,0,—,7,—,7,77,0,19.5,0,23,0,65,0,0.5,0,4,0
609,32,19400601,12.0,760,0,27.9,0,—,7,—,7,68,0,19.3,0,23.4,0,65,0,0.7,0,3,0
610,32,19400601,17.0,758.2,0,27.5,0,—,7,—,7,68,0,18.8,0,23,0,45,0,0.6,0,3,0
611,32,19400601,24.0,—,7,—,7,28.3,0,31.5,0,—,7,—,7,—,7,—,7,—,7,—,7
612,32,19400602,7.0,759.7,0,25.9,0,—,7,—,7,77,0,19.3,0,22.8,0,65,0,0.5,0,4,0
613,32,19400602,12.0,759.5,0,27.9,0,—,7,—,7,68,0,19.3,0,23.4,0,65,0,0.7,0,4,0
614,32,19400602,17.0,759.2,0,27.5,0,—,7,—,7,68,0,18.8,0,23,0,65,0,0.7,0,4,0
615,32,19400602,24.0,—,7,—,7,28.4,0,31,0,—,7,—,7,—,7,—,7,—,7,—,7
616,32,19400603,7.0,760.2,0,25.7,0,—,7,—,7,78,0,19.4,0,22.8,0,65,0,0.5,0,3,0
617,32,19400603,12.0,760.2,0,26.5,0,—,7,—,7,80,0,20.8,0,23.8,0,65,0,0.7,0,3,0
618,32,19400603,17.0,759.7,0,26.1,0,—,7,—,7,78,0,19.9,0,23.2,0,45,0,0.6,0,3,0
619,32,19400603,24.0,—,7,—,7,29,0,30.5,0,—,7,—,7,—,7,—,7,—,7,—,7
620,32,19400604,7.0,758.2,0,27.7,0,—,7,—,7,72,0,20.2,0,23.8,0,65,0,0.5,0,4,0
621,32,19400604,12.0,759.7,0,27.8,0,—,7,—,7,73,0,20.5,0,24,0,65,0,0.6,0,4,0
622,32,19400604,17.0,759.2,0,27.1,0,—,7,—,7,73,0,19.7,0,23.4,0,65,0,0.5,0,3,0
623,32,19400604,24.0,—,7,—,7,28.4,0,29.6,0,—,7,—,7,—,7,—,7,—,7,—,7
624,32,19400605,7.0,760.7,0,25.2,0,—,7,—,7,82,0,19.6,0,22.8,0,65,0,0.3,0,6,0
625,32,19400605,12.0,760.5,0,27.5,0,—,7,—,7,72,0,19.9,0,23.6,0,65,0,0.4,0,7,0
626,32,19400605,17.0,758.9,0,27,0,—,7,—,7,74,0,19.8,0,23.4,0,45,0,0.4,0,7,0
627,32,19400605,24.0,—,7,—,7,29,0,30,0,—,7,—,7,—,7,—,7,—,7,—,7
628,32,19400606,7.0,758.5,0,27.7,0,—,7,—,7,70,0,19.4,0,23.4,0,65,0,0.2,0,5,0
629,32,19400606,12.0,759.7,0,27.9,0,—,7,—,7,70,0,19.7,0,23.6,0,65,0,0.4,0,7,0
630,32,19400606,17.0,759.2,0,27.7,0,—,7,—,7,69,0,19.3,0,23.3,0,65,0,0.3,0,7,0
631,32,19400606,24.0,—,7,—,7,28.8,0,30,0,—,7,—,7,—,7,—,7,—,7,—,7
632,32,19400607,7.0,759.2,0,26.5,0,—,7,—,7,74,0,19.3,0,23,0,65,0,0.4,0,4,0
633,32,19400607,12.0,757.9,0,26.7,0,—,7,—,7,76,0,19.9,0,23.4,0,65,0,0.6,0,3,0
634,32,19400607,17.0,756.9,0,26.3,0,—,7,—,7,76,0,19.4,0,23,0,65,0,0.6,0,3,0
635,32,19400607,24.0,—,7,—,7,28,0,29.5,0,—,7,—,7,—,7,—,7,—,7,—,7
636,32,19400608,7.0,757.4,0,27.7,0,—,7,—,7,72,0,20.2,0,23.8,0,65,0,0.5,0,3,0
637,32,19400608,12.0,757.9,0,28.9,0,—,7,—,7,68,0,20.3,0,24.2,0,65,0,0.6,0,4,0
638,32,19400608,17.0,757.4,0,27.9,0,—,7,—,7,71,0,20.1,0,23.8,0,45,0,0.6,0,3,0
639,32,19400608,24.0,—,7,—,7,29,0,30,0,—,7,—,7,—,7,—,7,—,7,—,7
640,32,19400609,7.0,756.7,0,27.5,0,—,7,—,7,70,0,19.2,0,23.2,0,65,0,0.5,0,3,0
641,32,19400609,12.0,755.6,0,27.9,0,—,7,—,7,70,0,19.7,0,23.6,0,65,0,0.6,0,4,0
642,32,19400609,17.0,757.2,0,28.1,0,—,7,—,7,67,0,19.2,0,23.4,0,45,0,0.6,0,3,0
643,32,19400609,24.0,—,7,—,7,28.5,0,30,0,—,7,—,7,—,7,—,7,—,7,—,7
644,32,19400610,7.0,756.2,0,27.7,0,—,7,—,7,72,0,20.2,0,23.8,0,65,0,0.5,0,4,0
645,32,19400610,12.0,757.9,0,27.9,0,—,7,—,7,74,0,20.8,0,24.2,0,65,0,0.7,0,5,0
646,32,19400610,17.0,757.4,0,27.9,0,—,7,—,7,71,0,20.1,0,23.8,0,45,0,0.6,0,3,0
647,32,19400610,24.0,—,7,—,7,29,0,30,0,—,7,—,7,—,7,—,7,—,7,—,7
648,32,19400611,7.0,758.2,0,27.1,0,—,7,—,7,82,0,22,0,24.6,0,45,0,0.5,0,3,0
649,32,19400611,12.0,758.7,0,27.9,0,—,7,—,7,77,0,21.7,0,24.7,0,45,0,0.6,0,3,0
650,32,19400611,17.0,758.2,0,27.7,0,—,7,—,7,74,0,20.5,0,24,0,45,0,0.6,0,3,0
651,32,19400611,24.0,—,7,—,7,28.4,0,30.4,0,—,7,—,7,—,7,—,7,—,7,—,7
652,32,19400612,7.0,758.9,0,26.9,0,—,7,—,7,79,0,20.9,0,24,0,65,0,0.3,0,6,0
653,32,19400612,12.0,760.5,0,28.1,0,—,7,—,7,74,0,21.1,0,24.4,0,45,0,0.4,0,8,0
654,32,19400612,17.0,760,0,27.1,0,—,7,—,7,76,0,20.5,0,23.8,0,45,0,0.4,0,7,0
655,32,19400612,24.0,—,7,—,7,28.4,0,30.5,0,—,7,—,7,—,7,—,7,—,7,—,7
656,32,19400613,7.0,760.7,0,28.3,0,—,7,—,7,70,0,20.2,0,24,0,90,0,0.3,0,6,0
657,32,19400613,12.0,759.7,0,28.7,0,—,7,—,7,69,0,20.4,0,24.2,0,90,0,0.4,0,7,0
658,32,19400613,17.0,759.5,0,27.9,0,—,7,—,7,72,0,20.4,0,24,0,65,0,0.3,0,6,0
659,32,19400613,24.0,—,7,—,7,29.6,0,31,0,—,7,—,7,—,7,—,7,—,7,—,7
660,32,19400614,7.0,760.7,0,27.3,0,—,7,—,7,79,0,21.5,0,24.4,0,90,0,0.3,0,5,0
661,32,19400614,12.0,760.5,0,27.5,0,—,7,—,7,79,0,21.8,0,24.6,0,90,0,0.4,0,7,0
662,32,19400614,17.0,758.2,0,27.1,0,—,7,—,7,79,0,21.2,0,24.2,0,65,0,0.3,0,6,0
663,32,19400614,24.0,—,7,—,7,28.3,0,29.6,0,—,7,—,7,—,7,—,7,—,7,—,7
664,32,19400615,7.0,759.7,0,26.1,0,—,7,—,7,80,0,20.2,0,23.4,0,90,0,0.3,0,6,0
665,32,19400615,12.0,760.5,0,27.6,0,—,7,—,7,72,0,19.8,0,23.6,0,65,0,0.4,0,6,0
666,32,19400615,17.0,758.2,0,26.9,0,—,7,—,7,73,0,19.5,0,23.2,0,65,0,0.3,0,5,0
667,32,19400615,24.0,—,7,—,7,27.5,0,29,0,—,7,—,7,—,7,—,7,—,7,—,7
668,32,19400616,7.0,759.2,0,27.1,0,—,7,—,7,73,0,19.6,0,23.2,0,90,0,0.3,0,5,0
669,32,19400616,12.0,759.7,0,27.3,0,—,7,—,7,72,0,19.6,0,23.4,0,90,0,0.2,0,6,0
670,32,19400616,17.0,758.9,0,26.9,0,—,7,—,7,72,0,19.1,0,23,0,65,0,0.3,0,6,0
671,32,19400616,24.0,—,7,—,7,28,0,29.5,0,—,7,—,7,—,7,—,7,—,7,—,7
672,32,19400617,7.0,759.5,0,26.9,0,—,7,—,7,73,0,19.5,0,23.2,0,65,0,0.3,0,6,0
673,32,19400617,12.0,759.7,0,27.1,0,—,7,—,7,73,0,19.7,0,23.4,0,65,0,0.4,0,6,0
674,32,19400617,17.0,758.7,0,26.7,0,—,7,—,7,73,0,19.2,0,23,0,65,0,0.3,0,6,0
675,32,19400617,24.0,—,7,—,7,27.8,0,29,0,—,7,—,7,—,7,—,7,—,7,—,7
676,32,19400618,7.0,758.9,0,26.5,0,—,7,—,7,74,0,19.3,0,23,0,65,0,0.4,0,5,0
677,32,19400618,12.0,759.5,0,26.7,0,—,7,—,7,74,0,19.6,0,23.2,0,65,0,0.4,0,4,0
678,32,19400618,17.0,758.2,0,26.5,0,—,7,—,7,74,0,19.3,0,23,0,65,0,0.5,0,4,0
679,32,19400618,24.0,—,7,—,7,28,0,29,0,—,7,—,7,—,7,—,7,—,7,—,7
680,32,19400619,7.0,758.2,0,24.1,0,—,7,—,7,94,0,21.2,0,23.4,0,65,0,0.4,0,4,0
681,32,19400619,12.0,758.2,0,24.3,0,—,7,—,7,93,0,21.1,0,23.4,0,65,0,0.5,0,4,0
682,32,19400619,17.0,756.4,0,24.9,0,—,7,—,7,85,0,20.1,0,23,0,65,0,0.4,0,4,0
683,32,19400619,24.0,—,7,—,7,28.2,0,29.6,0,—,7,—,7,—,7,—,7,—,7,—,7
684,32,19400620,7.0,757.2,0,24.1,0,—,7,—,7,93,0,20.9,0,23.2,0,90,0,0.3,0,3,0
685,32,19400620,12.0,760,0,24.3,0,—,7,—,7,94,0,21.5,0,23.6,0,90,0,0.4,0,4,0
686,32,19400620,17.0,758.2,0,23.9,0,—,7,—,7,94,0,21,0,23.2,0,90,0,0.3,0,3,0
687,32,19400620,24.0,—,7,—,7,28,0,29.6,0,—,7,—,7,—,7,—,7,—,7,—,7
688,32,19400621,7.0,758.2,0,28.5,0,—,7,—,7,78,0,22.8,0,25.4,0,65,0,0.3,0,3,0
689,32,19400621,12.0,760,0,28.5,0,—,7,—,7,79,0,23.2,0,25.6,0,65,0,0.4,0,3,0
690,32,19400621,17.0,758.7,0,27.1,0,—,7,—,7,79,0,21.2,0,24.2,0,65,0,0.3,0,3,0
691,32,19400621,24.0,—,7,—,7,29.4,0,31,0,—,7,—,7,—,7,—,7,—,7,—,7
692,32,19400622,7.0,759.2,0,26.1,0,—,7,—,7,87,0,22.1,0,24.4,0,65,0,0.3,0,3,0
