,Stn,Datum,P,qP
109,32,19380420,761.5,0
110,32,19380421,761,0
111,32,19380422,760,0
112,32,19380423,761,0
113,32,19380424,762,0
114,32,19380425,762.5,0
115,32,19380426,763,0
116,32,19380427,761.5,0
117,32,19380428,761,0
118,32,19380429,761,0
119,32,19380430,761.5,0
120,32,19380501,—,7
121,32,19380502,—,7
122,32,19380503,—,7
123,32,19380504,—,7
124,32,19380505,—,7
125,32,19380506,—,7
126,32,19380507,—,7
127,32,19380508,—,7
128,32,19380509,—,7
129,32,19380510,—,7
130,32,19380511,—,7
131,32,19380512,—,7
132,32,19380513,—,7
133,32,19380514,—,7
134,32,19380515,—,7
135,32,19380516,—,7
136,32,19380517,—,7
137,32,19380518,—,7
138,32,19380519,—,7
139,32,19380520,—,7
140,32,19380521,—,7
141,32,19380522,—,7
142,32,19380523,—,7
143,32,19380524,—,7
144,32,19380525,—,7
145,32,19380526,—,7
146,32,19380527,—,7
147,32,19380528,—,7
148,32,19380529,—,7
149,32,19380530,—,7
150,32,19380531,—,7
151,32,19380601,—,7
152,32,19380602,—,7
153,32,19380603,—,7
154,32,19380604,—,7
155,32,19380605,—,7
156,32,19380606,—,7
157,32,19380607,—,7
158,32,19380608,—,7
159,32,19380609,—,7
160,32,19380610,—,7
161,32,19380611,—,7
162,32,19380612,—,7
163,32,19380613,—,7
164,32,19380614,—,7
165,32,19380615,—,7
166,32,19380616,—,7
167,32,19380617,—,7
168,32,19380618,—,7
169,32,19380619,—,7
170,32,19380620,—,7
171,32,19380621,—,7
172,32,19380622,—,7
173,32,19380623,—,7
174,32,19380624,—,7
175,32,19380625,—,7
176,32,19380626,—,7
177,32,19380627,—,7
178,32,19380628,—,7
179,32,19380629,—,7
180,32,19380630,—,7
181,32,19380701,759,0
182,32,19380702,762.5,0
183,32,19380703,762.5,0
184,32,19380704,760.5,0
185,32,19380705,761,0
186,32,19380706,760.5,0
187,32,19380707,762,0
188,32,19380708,760.5,0
189,32,19380709,762.5,0
190,32,19380710,762,0
191,32,19380711,762.5,0
192,32,19380712,761.5,0
193,32,19380713,760.5,0
194,32,19380714,762,0
195,32,19380715,761,0
196,32,19380716,760.5,0
197,32,19380717,762.5,0
198,32,19380718,761.5,0
199,32,19380719,762.5,0
200,32,19380720,761.5,0
201,32,19380721,762,0
202,32,19380722,762.5,0
203,32,19380723,761.5,0
204,32,19380724,761.5,0
205,32,19380725,760.5,0
206,32,19380726,761,0
207,32,19380727,762,0
208,32,19380728,761.5,0
209,32,19380729,762.5,0
210,32,19380730,762.5,0
211,32,19380731,762,0
212,32,19380801,761.5,0
213,32,19380802,762,0
214,32,19380803,762.5,0
215,32,19380804,760.5,0
216,32,19380805,760,0
217,32,19380806,762.5,0
218,32,19380807,762,0
219,32,19380808,762,0
220,32,19380809,761,0
221,32,19380810,761.5,0
222,32,19380811,762.5,0
223,32,19380812,762.5,0
224,32,19380813,763,0
225,32,19380814,762.5,0
226,32,19380815,758.5,0
227,32,19380816,760,0
228,32,19380817,760.5,0
229,32,19380818,760.5,0
230,32,19380819,760,0
231,32,19380820,758.5,0
232,32,19380821,759.5,0
233,32,19380822,760,0
234,32,19380823,760,0
235,32,19380824,760,0
236,32,19380825,760.5,0
237,32,19380826,760.5,0
238,32,19380827,758.5,0
239,32,19380828,759.5,0
240,32,19380829,759.5,0
241,32,19380830,760,0
242,32,19380831,760.5,0
243,32,19380901,760,0
244,32,19380902,762.5,0
245,32,19380903,760.5,0
246,32,19380904,760.5,0
247,32,19380905,762.5,0
248,32,19380906,762,0
249,32,19380907,760,0
250,32,19380908,761.5,0
251,32,19380909,760.5,0
252,32,19380910,761.5,0
253,32,19380911,761,0
254,32,19380912,761,0
255,32,19380913,760.5,0
256,32,19380914,761,0
257,32,19380915,761.5,0
258,32,19380916,760.5,0
259,32,19380917,761,0
260,32,19380918,760.5,0
261,32,19380919,760,0
262,32,19380920,761,0
263,32,19380921,760.5,0
264,32,19380922,761,0
265,32,19380923,759.5,0
266,32,19380924,760.5,0
267,32,19380925,760.5,0
268,32,19380926,761,0
269,32,19380927,760,0
270,32,19380928,759.5,0
271,32,19380929,759,0
272,32,19380930,760.5,0
273,32,19381001,760.5,0
274,32,19381002,760,0
275,32,19381003,761.5,0
276,32,19381004,760.5,0
277,32,19381005,761,0
278,32,19381006,761,0
279,32,19381007,759,0
280,32,19381008,759,0
281,32,19381009,759.5,0
282,32,19381010,759.5,0
283,32,19381011,760,0
284,32,19381012,760.5,0
285,32,19381013,760.5,0
286,32,19381014,759.5,0
287,32,19381015,760.5,0
288,32,19381016,760,0
289,32,19381017,760,0
290,32,19381018,759.5,0
291,32,19381019,759.5,0
292,32,19381020,761,0
293,32,19381021,760.5,0
294,32,19381022,760.5,0
295,32,19381023,759.5,0
296,32,19381024,760.5,0
297,32,19381025,760.5,0
298,32,19381026,761.5,0
299,32,19381027,761.5,0
300,32,19381028,759.5,0
301,32,19381029,759.5,0
302,32,19381030,759.5,0
303,32,19381031,760.5,0
304,32,19381101,759.5,0
305,32,19381102,759.5,0
306,32,19381103,756,0
307,32,19381104,758,0
308,32,19381105,758.5,0
309,32,19381106,757.5,0
310,32,19381107,757.5,0
311,32,19381108,758.5,0
312,32,19381109,759.5,0
313,32,19381110,758.5,0
314,32,19381111,758.5,0
315,32,19381112,758.5,0
316,32,19381113,758.5,0
317,32,19381114,760,0
318,32,19381115,760.5,0
319,32,19381116,760.5,0
320,32,19381117,759.5,0
321,32,19381118,757.5,0
322,32,19381119,758.5,0
323,32,19381120,759,0
324,32,19381121,759.5,0
325,32,19381122,757.5,0
326,32,19381123,759.5,0
327,32,19381124,760,0
328,32,19381125,760.5,0
329,32,19381126,761,0
330,32,19381127,761,0
331,32,19381128,760.5,0
332,32,19381129,760.5,0
333,32,19381130,761.5,0
334,32,19381201,761.5,0
335,32,19381202,761,0
336,32,19381203,760,0
337,32,19381204,760,0
338,32,19381205,759.5,0
339,32,19381206,760.5,0
340,32,19381207,761,0
341,32,19381208,761.5,0
342,32,19381209,760.5,0
343,32,19381210,760,0
344,32,19381211,759.5,0
345,32,19381212,759.5,0
346,32,19381213,760,0
347,32,19381214,758,0
348,32,19381215,758.5,0
349,32,19381216,760,0
350,32,19381217,760.5,0
351,32,19381218,760,0
352,32,19381219,760.5,0
353,32,19381220,760,0
354,32,19381221,760.5,0
355,32,19381222,760.5,0
356,32,19381223,760.5,0
357,32,19381224,760.5,0
358,32,19381225,762.5,0
359,32,19381226,762.5,0
360,32,19381227,762,0
361,32,19381228,762.5,0
362,32,19381229,763.5,0
363,32,19381230,763.5,0
364,32,19381231,763.5,0
