,Stn,Datum,P,qP
264,32,19350922,760.5,0
265,32,19350923,760.5,0
266,32,19350924,760.5,0
267,32,19350925,759.5,0
268,32,19350926,759.5,0
269,32,19350927,760.5,0
270,32,19350928,761.0,0
271,32,19350929,761.0,0
272,32,19350930,760.5,0
273,32,19351001,760.0,0
274,32,19351002,760.5,0
275,32,19351003,760.0,0
276,32,19351004,760.0,0
277,32,19351005,760.5,0
278,32,19351006,760.5,0
279,32,19351007,758.0,0
280,32,19351008,758.0,0
281,32,19351009,760.0,0
282,32,19351010,760.5,0
283,32,19351011,761.5,0
284,32,19351012,760.5,0
285,32,19351013,760.5,0
286,32,19351014,761.0,0
287,32,19351015,760.0,0
288,32,19351016,759.0,0
289,32,19351017,759.0,0
290,32,19351018,759.0,0
291,32,19351019,758.5,0
292,32,19351020,760.0,0
293,32,19351021,761.0,0
294,32,19351022,760.0,0
295,32,19351023,759.0,0
296,32,19351024,759.0,0
297,32,19351025,759.5,0
298,32,19351026,760.0,0
299,32,19351027,760.0,0
300,32,19351028,760.0,0
301,32,19351029,761.0,0
302,32,19351030,761.0,0
303,32,19351031,760.0,0
304,32,19351101,760.0,0
305,32,19351102,759.0,0
306,32,19351103,758.0,0
307,32,19351104,757.5,0
308,32,19351105,759.0,0
309,32,19351106,759.0,0
310,32,19351107,759.0,0
311,32,19351108,758.5,0
312,32,19351109,760.0,0
313,32,19351110,759.0,0
314,32,19351111,759.0,0
315,32,19351112,760.0,0
316,32,19351113,758.0,0
317,32,19351114,759.0,0
318,32,19351115,759.5,0
319,32,19351116,759.0,0
320,32,19351117,759.5,0
321,32,19351118,760.0,0
322,32,19351119,760.0,0
323,32,19351120,760.0,0
324,32,19351121,759.5,0
325,32,19351122,759.5,0
326,32,19351123,760.0,0
327,32,19351124,762.0,0
328,32,19351125,762.0,0
329,32,19351126,760.0,0
330,32,19351127,760.5,0
331,32,19351128,760.0,0
332,32,19351129,760.0,0
333,32,19351130,759.0,0
334,32,19351201,760.0,0
335,32,19351202,760.0,0
336,32,19351203,759.5,0
337,32,19351204,759.0,0
338,32,19351205,760.0,0
339,32,19351206,760.5,0
340,32,19351207,760.0,0
341,32,19351208,759.0,0
342,32,19351209,758.0,0
343,32,19351210,759.0,0
344,32,19351211,759.0,0
345,32,19351212,760.0,0
346,32,19351213,760.0,0
347,32,19351214,759.5,0
348,32,19351215,759.0,0
349,32,19351216,759.0,0
350,32,19351217,760.0,0
351,32,19351218,761.0,0
352,32,19351219,762.0,0
353,32,19351220,761.5,0
354,32,19351221,761.0,0
355,32,19351222,762.0,0
356,32,19351223,762.0,0
357,32,19351224,761.5,0
358,32,19351225,762.0,0
359,32,19351226,760.0,0
360,32,19351227,760.0,0
361,32,19351228,759.0,0
362,32,19351229,760.0,0
363,32,19351230,761.0,0
364,32,19351231,760.0,0
