,Stn,Datum,Tijd,P,qP,T,qT,Tn,qTn,Tx,qTx,U,qU,Ed,qEd,Tw,qTw,D,qD,F,qF,N,qN
481,32,19380501,12.0,—,7,29.9,0,—,7,—,7,—,7,18.9,0,24.2,0,65,0,4,0,—,7
482,32,19380501,17.0,—,7,28.4,0,—,7,—,7,—,7,—,7,27.4,0,65,0,3.6,0,—,7
483,32,19380501,24.0,—,7,—,7,25.8,0,30.4,0,—,7,—,7,—,7,—,7,—,7,—,7
484,32,19380502,7.0,—,7,26.4,0,—,7,—,7,89,0,22.7,0,25,0,90,0,4.2,0,—,7
485,32,19380502,12.0,—,7,29.4,0,—,7,—,7,60,0,—,7,27.8,0,65,0,3.6,0,—,7
486,32,19380502,17.0,—,7,27,0,—,7,—,7,91,0,24.2,0,25.9,0,65,0,3.2,0,—,7
487,32,19380502,24.0,—,7,—,7,26.5,0,30.4,0,—,7,—,7,—,7,—,7,—,7,—,7
488,32,19380503,7.0,—,7,26.3,0,—,7,—,7,88,0,22.3,0,24.8,0,65,0,3.8,0,—,7
489,32,19380503,12.0,—,7,29.3,0,—,7,—,7,—,7,—,7,27.6,0,65,0,4,0,—,7
490,32,19380503,17.0,—,7,27.7,0,—,7,—,7,85,0,23.5,0,25.8,0,65,0,4.4,0,—,7
491,32,19380503,24.0,—,7,—,7,26.4,0,29.8,0,—,7,—,7,—,7,—,7,—,7,—,7
492,32,19380504,7.0,—,7,26.1,0,—,7,—,7,88,0,22.1,0,24.6,0,65,0,2.2,0,—,7
493,32,19380504,12.0,—,7,27.9,0,—,7,—,7,—,7,—,7,27,0,65,0,3.4,0,—,7
494,32,19380504,17.0,—,7,28.1,0,—,7,—,7,88,0,25,0,26.6,0,65,0,4,0,—,7
495,32,19380504,24.0,—,7,—,7,26.2,0,29.2,0,—,7,—,7,—,7,—,7,—,7,—,7
496,32,19380505,7.0,—,7,26.1,0,—,7,—,7,93,0,23.3,0,25.2,0,90,0,3.4,0,—,7
497,32,19380505,12.0,—,7,29.3,0,—,7,—,7,—,7,—,7,27.6,0,90,0,4,0,—,7
498,32,19380505,17.0,—,7,28.4,0,—,7,—,7,—,7,—,7,27.4,0,90,0,3.4,0,—,7
499,32,19380505,24.0,—,7,—,7,26,0,31.4,0,—,7,—,7,—,7,—,7,—,7,—,7
500,32,19380506,7.0,—,7,26.5,0,—,7,—,7,82,0,21,0,24.2,0,90,0,3.6,0,—,7
501,32,19380506,12.0,—,7,30.7,0,—,7,—,7,—,7,—,7,28,0,65,0,4.4,0,—,7
502,32,19380506,17.0,—,7,29.7,0,—,7,—,7,77,0,23.9,0,26.6,0,65,0,4,0,—,7
503,32,19380506,24.0,—,7,—,7,26,0,31.6,0,—,7,—,7,—,7,—,7,—,7,—,7
504,32,19380507,7.0,—,7,28.1,0,—,7,—,7,87,0,24.5,0,26.4,0,65,0,3.6,0,—,7
505,32,19380507,12.0,—,7,30.9,0,—,7,—,7,—,7,—,7,28.4,0,65,0,3.8,0,—,7
506,32,19380507,17.0,—,7,28.9,0,—,7,—,7,—,7,—,7,27.6,0,65,0,4.2,0,—,7
507,32,19380507,24.0,—,7,—,7,27.7,0,31.5,0,—,7,—,7,—,7,—,7,—,7,—,7
508,32,19380508,7.0,—,7,26.9,0,—,7,—,7,90,0,23.6,0,25.6,0,65,0,4,0,—,7
509,32,19380508,12.0,—,7,30,0,—,7,—,7,—,7,—,7,28.5,0,65,0,4.2,0,—,7
510,32,19380508,17.0,—,7,29.1,0,—,7,—,7,—,7,—,7,27.2,0,65,0,3.8,0,—,7
511,32,19380508,24.0,—,7,—,7,27,0,30.8,0,—,7,—,7,—,7,—,7,—,7,—,7
512,32,19380509,7.0,—,7,27,0,—,7,—,7,88,0,23.5,0,25.6,0,65,0,4.8,0,—,7
513,32,19380509,12.0,—,7,29.3,0,—,7,—,7,—,7,—,7,27.6,0,65,0,5.2,0,—,7
514,32,19380509,17.0,—,7,28.8,0,—,7,—,7,83,0,24.5,0,26.6,0,65,0,3,0,—,7
515,32,19380509,24.0,—,7,—,7,26,0,31,0,—,7,—,7,—,7,—,7,—,7,—,7
516,32,19380510,7.0,—,7,26.7,0,—,7,—,7,86,0,22.5,0,25,0,65,0,3.8,0,—,7
517,32,19380510,12.0,—,7,30.7,0,—,7,—,7,—,7,—,7,28.4,0,65,0,4.6,0,—,7
518,32,19380510,17.0,—,7,28.5,0,—,7,—,7,82,0,23.9,0,26.2,0,65,0,3.4,0,—,7
519,32,19380510,24.0,—,7,—,7,26.4,0,31.8,0,—,7,—,7,—,7,—,7,—,7,—,7
520,32,19380511,7.0,—,7,27.1,0,—,7,—,7,83,0,22.2,0,25,0,65,0,3.4,0,—,7
521,32,19380511,12.0,—,7,31.3,0,—,7,—,7,—,7,—,7,28.8,0,65,0,3.8,0,—,7
522,32,19380511,17.0,—,7,28.5,0,—,7,—,7,72,0,21,0,24.8,0,65,0,4.4,0,—,7
523,32,19380511,24.0,—,7,—,7,26.8,0,31.8,0,—,7,—,7,—,7,—,7,—,7,—,7
524,32,19380512,7.0,—,7,27.7,0,—,7,—,7,82,0,22.7,0,25.9,0,65,0,3.8,0,—,7
525,32,19380512,12.0,—,7,29.1,0,—,7,—,7,80,0,23.9,0,26.4,0,65,0,4.2,0,—,7
526,32,19380512,17.0,—,7,29.1,0,—,7,—,7,81,0,24.3,0,26.6,0,65,0,4.4,0,—,7
527,32,19380512,24.0,—,7,—,7,26.2,0,31.8,0,—,7,—,7,—,7,—,7,—,7,—,7
528,32,19380513,7.0,—,7,26.9,0,—,7,—,7,85,0,22.4,0,25,0,65,0,3.6,0,—,7
529,32,19380513,12.0,—,7,30.9,0,—,7,—,7,—,7,—,7,28.4,0,65,0,4.2,0,—,7
530,32,19380513,17.0,—,7,28.6,0,—,7,—,7,—,7,—,7,27,0,65,0,4.4,0,—,7
531,32,19380513,24.0,—,7,—,7,27,0,31.9,0,—,7,—,7,—,7,—,7,—,7,—,7
532,32,19380514,7.0,—,7,26.5,0,—,7,—,7,80,0,20.6,0,24,0,65,0,3,0,—,7
533,32,19380514,12.0,—,7,30.1,0,—,7,—,7,—,7,—,7,27.6,0,65,0,4.4,0,—,7
534,32,19380514,17.0,—,7,28.3,0,—,7,—,7,88,0,25.2,0,26.8,0,65,0,3.8,0,—,7
535,32,19380514,24.0,—,7,—,7,26.2,0,30.8,0,—,7,—,7,—,7,—,7,—,7,—,7
536,32,19380515,7.0,—,7,27.9,0,—,7,—,7,88,0,24.7,0,26.4,0,65,0,3,0,—,7
537,32,19380515,12.0,—,7,31.7,0,—,7,—,7,—,7,—,7,31,0,65,0,4.2,0,—,7
538,32,19380515,17.0,—,7,27.7,0,—,7,—,7,85,0,23.5,0,25.8,0,65,0,3.8,0,—,7
539,32,19380515,24.0,—,7,—,7,27.5,0,31.8,0,—,7,—,7,—,7,—,7,—,7,—,7
540,32,19380516,7.0,—,7,27.9,0,—,7,—,7,82,0,23,0,25.6,0,65,0,4,0,—,7
541,32,19380516,12.0,—,7,31.1,0,—,7,—,7,77,0,25.7,0,27.8,0,65,0,4.6,0,—,7
542,32,19380516,17.0,—,7,28.7,0,—,7,—,7,84,0,24.6,0,26.6,0,65,0,3.4,0,—,7
543,32,19380516,24.0,—,7,—,7,26.8,0,31.6,0,—,7,—,7,—,7,—,7,—,7,—,7
544,32,19380517,7.0,—,7,27,0,—,7,—,7,84,0,22.3,0,25,0,65,0,3.2,0,—,7
545,32,19380517,12.0,—,7,30.1,0,—,7,—,7,—,7,—,7,27,0,65,0,4.2,0,—,7
546,32,19380517,17.0,—,7,28.8,0,—,7,—,7,79,0,23.3,0,26,0,65,0,4.4,0,—,7
547,32,19380517,24.0,—,7,—,7,26,0,31,0,—,7,—,7,—,7,—,7,—,7,—,7
548,32,19380518,7.0,—,7,27.1,0,—,7,—,7,83,0,22,0,24.9,0,65,0,4.4,0,—,7
549,32,19380518,12.0,—,7,30.7,0,—,7,—,7,—,7,—,7,27.8,0,65,0,4.4,0,—,7
550,32,19380518,17.0,—,7,29.3,0,—,7,—,7,80,0,24.2,0,26.6,0,65,0,4,0,—,7
551,32,19380518,24.0,—,7,—,7,26.6,0,31.8,0,—,7,—,7,—,7,—,7,—,7,—,7
552,32,19380519,7.0,—,7,26.7,0,—,7,—,7,85,0,22.1,0,24.8,0,65,0,3.4,0,—,7
553,32,19380519,12.0,—,7,30.5,0,—,7,—,7,—,7,—,7,27.6,0,65,0,4.2,0,—,7
554,32,19380519,17.0,—,7,28.9,0,—,7,—,7,—,7,—,7,27,0,65,0,4,0,—,7
555,32,19380519,24.0,—,7,—,7,26.5,0,31.4,0,—,7,—,7,—,7,—,7,—,7,—,7
556,32,19380520,7.0,—,7,26.5,0,—,7,—,7,82,0,21.2,0,24.3,0,65,0,2.8,0,—,7
557,32,19380520,12.0,—,7,29.4,0,—,7,—,7,—,7,—,7,27,0,65,0,3.8,0,—,7
558,32,19380520,17.0,—,7,29,0,—,7,—,7,83,0,24.8,0,26.8,0,65,0,3.8,0,—,7
559,32,19380520,24.0,—,7,—,7,26.5,0,30.2,0,—,7,—,7,—,7,—,7,—,7,—,7
560,32,19380521,7.0,—,7,26.7,0,—,7,—,7,88,0,22.9,0,25.2,0,65,0,3,0,—,7
561,32,19380521,12.0,—,7,27.9,0,—,7,—,7,90,0,25.1,0,26.6,0,65,0,3.4,0,—,7
562,32,19380521,17.0,—,7,28.5,0,—,7,—,7,—,7,—,7,27,0,65,0,4.2,0,—,7
563,32,19380521,24.0,—,7,—,7,26.5,0,30.5,0,—,7,—,7,—,7,—,7,—,7,—,7
564,32,19380522,7.0,—,7,27.3,0,—,7,—,7,84,0,22.7,0,25.3,0,65,0,3.2,0,—,7
565,32,19380522,12.0,—,7,30.5,0,—,7,—,7,—,7,—,7,28.8,0,65,0,4,0,—,7
566,32,19380522,17.0,—,7,29.9,0,—,7,—,7,—,7,—,7,29,0,65,0,3.6,0,—,7
567,32,19380522,24.0,—,7,—,7,27.6,0,31.1,0,—,7,—,7,—,7,—,7,—,7,—,7
568,32,19380523,7.0,—,7,26.5,0,—,7,—,7,82,0,21.2,0,24.3,0,65,0,3.4,0,—,7
569,32,19380523,12.0,—,7,30.7,0,—,7,—,7,—,7,—,7,27.6,0,65,0,4.2,0,—,7
570,32,19380523,17.0,—,7,23.7,0,—,7,—,7,—,7,—,7,26.7,0,65,0,3.8,0,—,7
571,32,19380523,24.0,—,7,—,7,26.6,0,34.6,0,—,7,—,7,—,7,—,7,—,7,—,7
572,32,19380524,7.0,—,7,26.7,0,—,7,—,7,85,0,22.3,0,24.9,0,65,0,3.6,0,—,7
573,32,19380524,12.0,—,7,31.1,0,—,7,—,7,—,7,—,7,28,0,65,0,3.6,0,—,7
574,32,19380524,17.0,—,7,27.8,0,—,7,—,7,80,0,22.2,0,25.2,0,65,0,3.4,0,—,7
575,32,19380524,24.0,—,7,—,7,26.7,0,31.7,0,—,7,—,7,—,7,—,7,—,7,—,7
576,32,19380525,7.0,—,7,25.9,0,—,7,—,7,90,0,22.9,0,24.6,0,65,0,—,7,—,7
577,32,19380525,12.0,—,7,30.9,0,—,7,—,7,—,7,—,7,28.6,0,65,0,—,7,—,7
578,32,19380525,17.0,—,7,28.3,0,—,7,—,7,87,0,24.8,0,26.6,0,65,0,—,7,—,7
579,32,19380525,24.0,—,7,—,7,23.8,0,31.9,0,—,7,—,7,—,7,—,7,—,7,—,7
580,32,19380526,7.0,—,7,25.3,0,—,7,—,7,91,0,21.8,0,24.2,0,65,0,3.2,0,—,7
581,32,19380526,12.0,—,7,26.7,0,—,7,—,7,94,0,24.6,0,26,0,65,0,3,0,—,7
582,32,19380526,17.0,—,7,25.9,0,—,7,—,7,98,0,24.2,0,25.6,0,65,0,3.2,0,—,7
583,32,19380526,24.0,—,7,—,7,25.5,0,27,0,—,7,—,7,—,7,—,7,—,7,—,7
584,32,19380527,7.0,—,7,27.5,0,—,7,—,7,88,0,24.1,0,26,0,65,0,—,7,—,7
585,32,19380527,12.0,—,7,30.7,0,—,7,—,7,—,7,—,7,29,0,65,0,—,7,—,7
586,32,19380527,17.0,—,7,29.1,0,—,7,—,7,—,7,—,7,27.6,0,65,0,—,7,—,7
587,32,19380527,24.0,—,7,—,7,27.5,0,31.8,0,—,7,—,7,—,7,—,7,—,7,—,7
588,32,19380528,7.0,—,7,26.9,0,—,7,—,7,90,0,23.6,0,25.6,0,90,0,3.8,0,—,7
589,32,19380528,12.0,—,7,31.3,0,—,7,—,7,—,7,—,7,29.4,0,65,0,4.6,0,—,7
590,32,19380528,17.0,—,7,29.1,0,—,7,—,7,—,7,—,7,27.6,0,65,0,4.4,0,—,7
591,32,19380528,24.0,—,7,—,7,26.2,0,32,0,—,7,—,7,—,7,—,7,—,7,—,7
592,32,19380529,7.0,—,7,27.3,0,—,7,—,7,82,0,22.1,0,25,0,65,0,4.2,0,—,7
593,32,19380529,12.0,—,7,31.5,0,—,7,—,7,—,7,—,7,29.8,0,65,0,4.4,0,—,7
594,32,19380529,17.0,—,7,29.1,0,—,7,—,7,—,7,—,7,27.8,0,65,0,4.4,0,—,7
595,32,19380529,24.0,—,7,—,7,27.6,0,31.8,0,—,7,—,7,—,7,—,7,—,7,—,7
596,32,19380530,7.0,—,7,26.5,0,—,7,—,7,88,0,22.6,0,25,0,90,0,3.4,0,—,7
597,32,19380530,12.0,—,7,31.1,0,—,7,—,7,—,7,—,7,28.2,0,65,0,3.8,0,—,7
598,32,19380530,17.0,—,7,28.9,0,—,7,—,7,83,0,24.4,0,26.6,0,65,0,4,0,—,7
599,32,19380530,24.0,—,7,—,7,26.2,0,32,0,—,7,—,7,—,7,—,7,—,7,—,7
600,32,19380531,7.0,—,7,27.5,0,—,7,—,7,88,0,24.1,0,26,0,65,0,3.6,0,—,7
601,32,19380531,12.0,—,7,31.3,0,—,7,—,7,—,7,—,7,28.4,0,65,0,4,0,—,7
602,32,19380531,17.0,—,7,29.5,0,—,7,—,7,71,0,22,0,25.6,0,65,0,—,7,—,7
603,32,19380531,24.0,—,7,—,7,27.5,0,32,0,—,7,—,7,—,7,—,7,—,7,—,7
604,32,19380601,7.0,—,7,27.1,0,—,7,—,7,80,0,21.5,0,24.6,0,65,0,3.6,0,—,7
605,32,19380601,12.0,—,7,31.3,0,—,7,—,7,—,7,—,7,28.8,0,65,0,4.2,0,—,7
606,32,19380601,17.0,—,7,28.9,0,—,7,—,7,83,0,24.4,0,26.6,0,65,0,5.2,0,—,7
607,32,19380601,24.0,—,7,—,7,27.2,0,32.1,0,—,7,—,7,—,7,—,7,—,7,—,7
608,32,19380602,7.0,—,7,26.7,0,—,7,—,7,80,0,20.9,0,24.2,0,65,0,4,0,—,7
609,32,19380602,12.0,—,7,29.5,0,—,7,—,7,—,7,—,7,27.2,0,65,0,4.4,0,—,7
610,32,19380602,17.0,—,7,28.9,0,—,7,—,7,84,0,24.9,0,26.8,0,65,0,4.6,0,—,7
611,32,19380602,24.0,—,7,—,7,26.7,0,30.2,0,—,7,—,7,—,7,—,7,—,7,—,7
612,32,19380603,7.0,—,7,26.4,0,—,7,—,7,85,0,21.9,0,24.6,0,65,0,4.2,0,—,7
613,32,19380603,12.0,—,7,30.9,0,—,7,—,7,—,7,—,7,28.4,0,65,0,4,0,—,7
614,32,19380603,17.0,—,7,29.1,0,—,7,—,7,—,7,—,7,27.3,0,65,0,4,0,—,7
615,32,19380603,24.0,—,7,—,7,26,0,31.6,0,—,7,—,7,—,7,—,7,—,7,—,7
616,32,19380604,7.0,—,7,26.4,0,—,7,—,7,90,0,23.1,0,25.2,0,65,0,4,0,—,7
617,32,19380604,12.0,—,7,30.1,0,—,7,—,7,—,7,—,7,28.6,0,65,0,4.6,0,—,7
618,32,19380604,17.0,—,7,28.9,0,—,7,—,7,—,7,—,7,28,0,65,0,4.2,0,—,7
619,32,19380604,24.0,—,7,—,7,26.3,0,31.4,0,—,7,—,7,—,7,—,7,—,7,—,7
620,32,19380605,7.0,—,7,27.5,0,—,7,—,7,91,0,24.9,0,26.4,0,65,0,4.4,0,—,7
621,32,19380605,12.0,—,7,29.9,0,—,7,—,7,—,7,—,7,28.4,0,65,0,4,0,—,7
622,32,19380605,17.0,—,7,29.7,0,—,7,—,7,—,7,—,7,28,0,65,0,4,0,—,7
623,32,19380605,24.0,—,7,—,7,27.3,0,30.8,0,—,7,—,7,—,7,—,7,—,7,—,7
624,32,19380606,7.0,—,7,27,0,—,7,—,7,91,0,21.5,0,24.6,0,65,0,—,7,—,7
625,32,19380606,12.0,—,7,30.9,0,—,7,—,7,—,7,—,7,28.4,0,65,0,—,7,—,7
626,32,19380606,17.0,—,7,28.3,0,—,7,—,7,—,7,24.8,0,26.6,0,65,0,—,7,—,7
627,32,19380606,24.0,—,7,—,7,26.6,0,31.5,0,—,7,—,7,—,7,—,7,—,7,—,7
628,32,19380607,7.0,—,7,27.1,0,—,7,—,7,81,0,22.7,0,25.2,0,65,0,3.6,0,—,7
629,32,19380607,12.0,—,7,30.1,0,—,7,—,7,—,7,—,7,27.6,0,65,0,4.2,0,—,7
630,32,19380607,17.0,—,7,29.2,0,—,7,—,7,87,0,—,7,27.4,0,65,0,3.8,0,—,7
631,32,19380607,24.0,—,7,—,7,27.2,0,31.4,0,—,7,—,7,—,7,—,7,—,7,—,7
632,32,19380608,7.0,—,7,26.5,0,—,7,—,7,85,0,22.6,0,25,0,65,0,2.8,0,—,7
633,32,19380608,12.0,—,7,30.5,0,—,7,—,7,—,7,—,7,28,0,65,0,3.4,0,—,7
634,32,19380608,17.0,—,7,28.9,0,—,7,—,7,—,7,—,7,27.2,0,65,0,4.4,0,—,7
635,32,19380608,24.0,—,7,—,7,26.1,0,31.6,0,—,7,—,7,—,7,—,7,—,7,—,7
636,32,19380609,7.0,—,7,27.1,0,—,7,—,7,88,0,22.9,0,25.3,0,65,0,4.2,0,—,7
637,32,19380609,12.0,—,7,31.1,0,—,7,—,7,—,7,—,7,29.8,0,65,0,4.8,0,—,7
638,32,19380609,17.0,—,7,29.1,0,—,7,—,7,80,0,23.9,0,26.4,0,65,0,4.8,0,—,7
639,32,19380609,24.0,—,7,—,7,26.5,0,31.7,0,—,7,—,7,—,7,—,7,—,7,—,7
640,32,19380610,7.0,—,7,27.3,0,—,7,—,7,83,0,22.5,0,25.2,0,65,0,3.6,0,—,7
641,32,19380610,12.0,—,7,30.7,0,—,7,—,7,—,7,—,7,28,0,65,0,4.8,0,—,7
642,32,19380610,17.0,—,7,28.7,0,—,7,—,7,83,0,24.1,0,26.4,0,65,0,4.2,0,—,7
643,32,19380610,24.0,—,7,—,7,26.8,0,30.8,0,—,7,—,7,—,7,—,7,—,7,—,7
644,32,19380611,7.0,—,7,26,0,—,7,—,7,93,0,23,0,25,0,65,0,3.4,0,—,7
645,32,19380611,12.0,—,7,30.5,0,—,7,—,7,—,7,—,7,27.6,0,65,0,3.4,0,—,7
646,32,19380611,17.0,—,7,29.1,0,—,7,—,7,—,7,—,7,27,0,65,0,3.4,0,—,7
647,32,19380611,24.0,—,7,—,7,24.8,0,28.8,0,—,7,—,7,—,7,—,7,—,7,—,7
648,32,19380612,7.0,—,7,27.7,0,—,7,—,7,84,0,23.1,0,25.6,0,45,0,3.6,0,—,7
649,32,19380612,12.0,—,7,30.9,0,—,7,—,7,—,7,—,7,28.4,0,45,0,3.8,0,—,7
650,32,19380612,17.0,—,7,29.1,0,—,7,—,7,—,7,—,7,27.8,0,45,0,4,0,—,7
651,32,19380612,24.0,—,7,—,7,27.4,0,31.4,0,—,7,—,7,—,7,—,7,—,7,—,7
652,32,19380613,7.0,—,7,26.7,0,—,7,—,7,93,0,24.1,0,25.8,0,65,0,3.4,0,—,7
653,32,19380613,12.0,—,7,31.1,0,—,7,—,7,—,7,—,7,29,0,65,0,3.4,0,—,7
654,32,19380613,17.0,—,7,28.5,0,—,7,—,7,—,7,—,7,27.2,0,65,0,3.2,0,—,7
655,32,19380613,24.0,—,7,—,7,26,0,31.8,0,—,7,—,7,—,7,—,7,—,7,—,7
656,32,19380614,7.0,—,7,27.2,0,—,7,—,7,84,0,22.6,0,25.2,0,90,0,5.6,0,—,7
657,32,19380614,12.0,—,7,31.5,0,—,7,—,7,—,7,—,7,28,0,90,0,4.8,0,—,7
658,32,19380614,17.0,—,7,29.5,0,—,7,—,7,—,7,—,7,27,0,90,0,4.8,0,—,7
659,32,19380614,24.0,—,7,—,7,26.7,0,30.8,0,—,7,—,7,—,7,—,7,—,7,—,7
660,32,19380615,7.0,—,7,26.8,0,—,7,—,7,86,0,22.4,0,25,0,90,0,4.4,0,—,7
661,32,19380615,12.0,—,7,30.7,0,—,7,—,7,71,0,23.6,0,26.7,0,90,0,5.2,0,—,7
662,32,19380615,17.0,—,7,28.6,0,—,7,—,7,86,0,25.1,0,26.8,0,90,0,4.8,0,—,7
663,32,19380615,24.0,—,7,—,7,26.7,0,31.4,0,—,7,—,7,—,7,—,7,—,7,—,7
664,32,19380616,7.0,—,7,26.7,0,—,7,—,7,91,0,23.7,0,25.6,0,65,0,4,0,—,7
665,32,19380616,12.0,—,7,29.7,0,—,7,—,7,—,7,—,7,28.2,0,65,0,4.4,0,—,7
666,32,19380616,17.0,—,7,28.7,0,—,7,—,7,—,7,—,7,27,0,65,0,4.4,0,—,7
667,32,19380616,24.0,—,7,—,7,26,0,30.8,0,—,7,—,7,—,7,—,7,—,7,—,7
668,32,19380617,7.0,—,7,26.5,0,—,7,—,7,89,0,23,0,25.2,0,90,0,4,0,—,7
669,32,19380617,12.0,—,7,31.1,0,—,7,—,7,—,7,—,7,29.2,0,65,0,3.6,0,—,7
670,32,19380617,17.0,—,7,28.4,0,—,7,—,7,—,7,—,7,27,0,65,0,4,0,—,7
671,32,19380617,24.0,—,7,—,7,26.2,0,31.8,0,—,7,—,7,—,7,—,7,—,7,—,7
672,32,19380618,7.0,—,7,26.7,0,—,7,—,7,89,0,23.1,0,25.3,0,65,0,2.8,0,—,7
673,32,19380618,12.0,—,7,30.3,0,—,7,—,7,—,7,—,7,27.4,0,65,0,4.2,0,—,7
674,32,19380618,17.0,—,7,29.1,0,—,7,—,7,83,0,24.8,0,26.8,0,65,0,3.6,0,—,7
675,32,19380618,24.0,—,7,—,7,26.5,0,30.8,0,—,7,—,7,—,7,—,7,—,7,—,7
676,32,19380619,7.0,—,7,27.1,0,—,7,—,7,90,0,23.9,0,25.8,0,65,0,2.8,0,—,7
677,32,19380619,12.0,—,7,29.9,0,—,7,—,7,—,7,—,7,27.6,0,65,0,4.2,0,—,7
678,32,19380619,17.0,—,7,29.1,0,—,7,—,7,—,7,—,7,27.6,0,65,0,3.6,0,—,7
679,32,19380619,24.0,—,7,—,7,27.2,0,30,0,—,7,—,7,—,7,—,7,—,7,—,7
680,32,19380620,7.0,—,7,26.9,0,—,7,—,7,86,0,22.8,0,25.2,0,65,0,3.6,0,—,7
681,32,19380620,12.0,—,7,29.1,0,—,7,—,7,—,7,—,7,27.2,0,65,0,4.4,0,—,7
682,32,19380620,17.0,—,7,27.1,0,—,7,—,7,90,0,23.9,0,25.8,0,65,0,4.2,0,—,7
683,32,19380620,24.0,—,7,—,7,26.5,0,30.2,0,—,7,—,7,—,7,—,7,—,7,—,7
684,32,19380621,7.0,—,7,28.1,0,—,7,—,7,85,0,24.1,0,26.2,0,65,0,4.2,0,—,7
685,32,19380621,12.0,—,7,30.5,0,—,7,—,7,—,7,—,7,28.4,0,65,0,4.2,0,—,7
686,32,19380621,17.0,—,7,28.9,0,—,7,—,7,—,7,—,7,27.6,0,65,0,4.2,0,—,7
687,32,19380621,24.0,—,7,—,7,27.6,0,32,0,—,7,—,7,—,7,—,7,—,7,—,7
688,32,19380622,7.0,—,7,26.7,0,—,7,—,7,90,0,23.3,0,25.4,0,65,0,4.4,0,—,7
689,32,19380622,12.0,—,7,30.9,0,—,7,—,7,—,7,—,7,28.9,0,65,0,4.8,0,—,7
690,32,19380622,17.0,—,7,28.4,0,—,7,—,7,—,7,—,7,27,0,65,0,4.8,0,—,7
691,32,19380622,24.0,—,7,—,7,26.2,0,31.4,0,—,7,—,7,—,7,—,7,—,7,—,7
692,32,19380623,7.0,—,7,26.7,0,—,7,—,7,90,0,23.3,0,25.4,0,65,0,4,0,—,7
693,32,19380623,12.0,—,7,30.2,0,—,7,—,7,—,7,—,7,27.6,0,65,0,4.8,0,—,7
694,32,19380623,17.0,—,7,29.3,0,—,7,—,7,78,0,23.8,0,26.4,0,65,0,4.4,0,—,7
695,32,19380623,24.0,—,7,—,7,26,0,29.2,0,—,7,—,7,—,7,—,7,—,7,—,7
696,32,19380624,7.0,—,7,26.7,0,—,7,—,7,91,0,23.7,0,25.6,0,65,0,4.8,0,—,7
697,32,19380624,12.0,—,7,30.3,0,—,7,—,7,—,7,—,7,29,0,65,0,—,7,—,7
698,32,19380624,17.0,—,7,28.5,0,—,7,—,7,—,7,—,7,27,0,65,0,—,7,—,7
699,32,19380624,24.0,—,7,—,7,26,0,31,0,—,7,—,7,—,7,—,7,—,7,—,7
700,32,19380625,7.0,—,7,26.9,0,—,7,—,7,85,0,22.4,0,25,0,65,0,3.4,0,—,7
701,32,19380625,12.0,—,7,30.7,0,—,7,—,7,—,7,—,7,27.4,0,65,0,4.2,0,—,7
702,32,19380625,17.0,—,7,28.3,0,—,7,—,7,87,0,24.8,0,26.6,0,65,0,3.8,0,—,7
703,32,19380625,24.0,—,7,—,7,24.5,0,31.5,0,—,7,—,7,—,7,—,7,—,7,—,7
704,32,19380626,7.0,—,7,27.1,0,—,7,—,7,86,0,23.1,0,25.4,0,65,0,3.6,0,—,7
705,32,19380626,12.0,—,7,30.5,0,—,7,—,7,—,7,—,7,27.2,0,65,0,4.6,0,—,7
706,32,19380626,17.0,—,7,29.1,0,—,7,—,7,—,7,—,7,27.2,0,65,0,4.4,0,—,7
707,32,19380626,24.0,—,7,—,7,26.5,0,30.7,0,—,7,—,7,—,7,—,7,—,7,—,7
708,32,19380627,7.0,—,7,26.9,0,—,7,—,7,86,0,22.8,0,25.2,0,65,0,3,0,—,7
709,32,19380627,12.0,—,7,30.9,0,—,7,—,7,—,7,—,7,28,0,65,0,4,0,—,7
710,32,19380627,17.0,—,7,29.3,0,—,7,—,7,—,7,—,7,27.2,0,65,0,2.4,0,—,7
711,32,19380627,24.0,—,7,—,7,26.2,0,31.6,0,—,7,—,7,—,7,—,7,—,7,—,7
712,32,19380628,7.0,—,7,26.7,0,—,7,—,7,93,0,24.1,0,25.8,0,65,0,3,0,—,7
713,32,19380628,12.0,—,7,30.4,0,—,7,—,7,—,7,—,7,27.8,0,65,0,4,0,—,7
714,32,19380628,17.0,—,7,28.7,0,—,7,—,7,—,7,—,7,27.4,0,65,0,2.4,0,—,7
715,32,19380628,24.0,—,7,—,7,26.5,0,31.5,0,—,7,—,7,—,7,—,7,—,7,—,7
716,32,19380629,7.0,—,7,27.1,0,—,7,—,7,86,0,23.1,0,25.4,0,90,0,3.4,0,—,7
717,32,19380629,12.0,—,7,30.3,0,—,7,—,7,—,7,—,7,26.6,0,90,0,4,0,—,7
718,32,19380629,17.0,—,7,29.2,0,—,7,—,7,—,7,—,7,27.2,0,90,0,4.4,0,—,7
719,32,19380629,24.0,—,7,—,7,26.5,0,31.5,0,—,7,—,7,—,7,—,7,—,7,—,7
720,32,19380630,7.0,—,7,26.7,0,—,7,—,7,88,0,22.9,0,25.2,0,65,0,3,0,—,7
721,32,19380630,12.0,—,7,30.9,0,—,7,—,7,—,7,—,7,27.3,0,65,0,3.4,0,—,7
722,32,19380630,17.0,—,7,28.9,0,—,7,—,7,—,7,—,7,27,0,65,0,4,0,—,7
723,32,19380630,24.0,—,7,—,7,26.5,0,30.9,0,—,7,—,7,—,7,—,7,—,7,—,7
