,Stn,Datum,Tijd,P,qP,T,qT,Tn,qTn,Tx,qTx,U,qU,Ed,qEd,Tw,qTw,D,qD,F,qF,N,qN
482,32,19390501,17.0,—,7,27.7,0,—,7,—,7,80,0,22.3,0,25.2,0,—,7,—,7,4,0
483,32,19390501,24.0,—,7,—,7,26.5,0,31.4,0,—,7,—,7,—,7,—,7,—,7,—,7
484,32,19390502,7.0,—,7,25.5,0,—,7,—,7,72,0,17.5,0,22,0,—,7,—,7,3,0
485,32,19390502,12.0,—,7,28.9,0,—,7,—,7,61,0,18,0,23.4,0,—,7,—,7,4,0
486,32,19390502,17.0,—,7,27.1,0,—,7,—,7,69,0,18.4,0,23,0,—,7,—,7,5,0
487,32,19390502,24.0,—,7,—,7,25.8,0,31,0,—,7,—,7,—,7,—,7,—,7,—,7
488,32,19390503,7.0,—,7,25.1,0,—,7,—,7,80,0,18.8,0,22.6,0,—,7,—,7,5,0
489,32,19390503,12.0,—,7,29.3,0,—,7,—,7,68,0,20.9,0,25,0,—,7,—,7,5,0
490,32,19390503,17.0,—,7,27.7,0,—,7,—,7,80,0,21.5,0,24.6,0,—,7,—,7,6,0
491,32,19390503,24.0,—,7,—,7,25.7,0,30.8,0,—,7,—,7,—,7,—,7,—,7,—,7
492,32,19390504,7.0,—,7,26.1,0,—,7,—,7,76,0,19,0,23,0,—,7,—,7,5,0
493,32,19390504,12.0,—,7,28.4,0,—,7,—,7,63,0,17.9,0,23.2,0,—,7,—,7,4,0
494,32,19390504,17.0,—,7,27,0,—,7,—,7,69,0,18.4,0,23,0,—,7,—,7,6,0
495,32,19390504,24.0,—,7,—,7,26,0,30.4,0,—,7,—,7,—,7,—,7,—,7,—,7
496,32,19390505,7.0,—,7,25.1,0,—,7,—,7,91,0,21.5,0,24,0,—,7,—,7,4,0
497,32,19390505,12.0,—,7,26.7,0,—,7,—,7,80,0,20.7,0,24.1,0,—,7,—,7,5,0
498,32,19390505,17.0,—,7,27.9,0,—,7,—,7,69,0,19.4,0,23.8,0,—,7,—,7,4,0
499,32,19390505,24.0,—,7,—,7,26.7,0,29.4,0,—,7,—,7,—,7,—,7,—,7,—,7
500,32,19390506,7.0,—,7,26.2,0,—,7,—,7,84,0,21.2,0,24.2,0,—,7,—,7,5,0
501,32,19390506,12.0,—,7,27.9,0,—,7,—,7,85,0,23.8,0,26,0,—,7,—,7,5,0
502,32,19390506,17.0,—,7,27.4,0,—,7,—,7,72,0,19.7,0,23.8,0,—,7,—,7,4,0
503,32,19390506,24.0,—,7,—,7,27.5,0,31.3,0,—,7,—,7,—,7,—,7,—,7,—,7
504,32,19390507,7.0,—,7,26.2,0,—,7,—,7,79,0,20,0,23.6,0,—,7,—,7,5,0
505,32,19390507,12.0,—,7,26.9,0,—,7,—,7,79,0,20.8,0,24.2,0,—,7,—,7,4,0
506,32,19390507,17.0,—,7,26.4,0,—,7,—,7,79,0,20.3,0,23.8,0,—,7,—,7,6,0
507,32,19390507,24.0,—,7,—,7,26.8,0,29,0,—,7,—,7,—,7,—,7,—,7,—,7
508,32,19390508,7.0,—,7,26.6,0,—,7,—,7,77,0,19.8,0,23.6,0,—,7,—,7,5,0
509,32,19390508,12.0,—,7,28.2,0,—,7,—,7,76,0,21.6,0,25,0,—,7,—,7,3,0
510,32,19390508,17.0,—,7,27.3,0,—,7,—,7,77,0,20.9,0,24.4,0,—,7,—,7,3,0
511,32,19390508,24.0,—,7,—,7,27.4,0,30.3,0,—,7,—,7,—,7,—,7,—,7,—,7
512,32,19390509,7.0,—,7,27.1,0,—,7,—,7,82,0,21.8,0,24.8,0,—,7,—,7,4,0
513,32,19390509,12.0,—,7,28.9,0,—,7,—,7,74,0,22,0,25.4,0,—,7,—,7,3,0
514,32,19390509,17.0,—,7,27.8,0,—,7,—,7,78,0,21.6,0,24.9,0,—,7,—,7,2,0
515,32,19390509,24.0,—,7,—,7,28,0,31,0,—,7,—,7,—,7,—,7,—,7,—,7
516,32,19390510,7.0,—,7,26.5,0,—,7,—,7,77,0,19.9,0,23.6,0,—,7,—,7,2,0
517,32,19390510,12.0,—,7,26.9,0,—,7,—,7,77,0,20.4,0,24,0,—,7,—,7,4,0
518,32,19390510,17.0,—,7,27.9,0,—,7,—,7,68,0,19,0,23.6,0,—,7,—,7,3,0
519,32,19390510,24.0,—,7,—,7,26.4,0,30.1,0,—,7,—,7,—,7,—,7,—,7,—,7
520,32,19390511,7.0,—,7,26.7,0,—,7,—,7,76,0,19.7,0,23.6,0,—,7,—,7,4,0
521,32,19390511,12.0,—,7,29.5,0,—,7,—,7,67,0,20.8,0,25,0,—,7,—,7,3,0
522,32,19390511,17.0,—,7,28.6,0,—,7,—,7,66,0,19.3,0,24,0,—,7,—,7,3,0
523,32,19390511,24.0,—,7,—,7,26.5,0,31.7,0,—,7,—,7,—,7,—,7,—,7,—,7
524,32,19390512,7.0,—,7,26.9,0,—,7,—,7,73,0,19.5,0,23.2,0,—,7,—,7,2,0
525,32,19390512,12.0,—,7,30.3,0,—,7,—,7,63,0,20.4,0,24.6,0,—,7,—,7,2,0
526,32,19390512,17.0,—,7,27.9,0,—,7,—,7,71,0,20.1,0,23.8,0,—,7,—,7,1,0
527,32,19390512,24.0,—,7,—,7,26.6,0,31.7,0,—,7,—,7,—,7,—,7,—,7,—,7
528,32,19390513,7.0,—,7,26.3,0,—,7,—,7,76,0,19.4,0,23,0,—,7,—,7,5,0
529,32,19390513,12.0,—,7,28.7,0,—,7,—,7,70,0,20.8,0,24.4,0,—,7,—,7,6,0
530,32,19390513,17.0,—,7,27.9,0,—,7,—,7,71,0,20.1,0,23.8,0,—,7,—,7,4,0
531,32,19390513,24.0,—,7,—,7,26.5,0,31.5,0,—,7,—,7,—,7,—,7,—,7,—,7
532,32,19390514,7.0,—,7,26.1,0,—,7,—,7,78,0,19.9,0,23.2,0,—,7,—,7,5,0
533,32,19390514,12.0,—,7,28.7,0,—,7,—,7,62,0,18.2,0,23,0,—,7,—,7,4,0
534,32,19390514,17.0,—,7,28.4,0,—,7,—,7,73,0,21.3,0,24.6,0,—,7,—,7,3,0
535,32,19390514,24.0,—,7,—,7,26,0,30.8,0,—,7,—,7,—,7,—,7,—,7,—,7
536,32,19390515,7.0,—,7,25.3,0,—,7,—,7,84,0,20.3,0,23.2,0,—,7,—,7,8,0
537,32,19390515,12.0,—,7,29.9,0,—,7,—,7,64,0,20.2,0,24.4,0,—,7,—,7,7,0
538,32,19390515,17.0,—,7,28.2,0,—,7,—,7,71,0,20.3,0,24,0,—,7,—,7,4,0
539,32,19390515,24.0,—,7,—,7,25.5,0,31.5,0,—,7,—,7,—,7,—,7,—,7,—,7
540,32,19390516,7.0,—,7,25.9,0,—,7,—,7,78,0,19.6,0,23,0,—,7,—,7,3,0
541,32,19390516,12.0,—,7,29.7,0,—,7,—,7,66,0,20.7,0,24.6,0,—,7,—,7,2,0
542,32,19390516,17.0,—,7,28.5,0,—,7,—,7,69,0,20.1,0,24,0,—,7,—,7,1,0
543,32,19390516,24.0,—,7,—,7,26.5,0,31.8,0,—,7,—,7,—,7,—,7,—,7,—,7
544,32,19390517,7.0,—,7,26.3,0,—,7,—,7,77,0,19.8,0,23.2,0,—,7,—,7,3,0
545,32,19390517,12.0,—,7,30.3,0,—,7,—,7,63,0,20.4,0,24.6,0,—,7,—,7,4,0
546,32,19390517,17.0,—,7,29.5,0,—,7,—,7,65,0,20,0,24.2,0,—,7,—,7,4,0
547,32,19390517,24.0,—,7,—,7,26.3,0,31.9,0,—,7,—,7,—,7,—,7,—,7,—,7
548,32,19390518,7.0,—,7,25.9,0,—,7,—,7,78,0,19.6,0,23,0,—,7,—,7,3,0
549,32,19390518,12.0,—,7,29.1,0,—,7,—,7,68,0,20.6,0,24.4,0,—,7,—,7,3,0
550,32,19390518,17.0,—,7,28.9,0,—,7,—,7,67,0,19.9,0,24,0,—,7,—,7,4,0
551,32,19390518,24.0,—,7,—,7,26.4,0,31.2,0,—,7,—,7,—,7,—,7,—,7,—,7
552,32,19390519,7.0,—,7,26.5,0,—,7,—,7,74,0,19.3,0,23,0,—,7,—,7,2,0
553,32,19390519,12.0,—,7,29.5,0,—,7,—,7,70,0,21.5,0,25,0,—,7,—,7,3,0
554,32,19390519,17.0,—,7,28.3,0,—,7,—,7,71,0,20.6,0,24.2,0,—,7,—,7,1,0
555,32,19390519,24.0,—,7,—,7,26.7,0,31.8,0,—,7,—,7,—,7,—,7,—,7,—,7
556,32,19390520,7.0,—,7,26.1,0,—,7,—,7,77,0,19.5,0,23,0,—,7,—,7,4,0
557,32,19390520,12.0,—,7,30.1,0,—,7,—,7,67,0,21.6,0,25.2,0,—,7,—,7,5,0
558,32,19390520,17.0,—,7,29.3,0,—,7,—,7,67,0,20.7,0,24.5,0,—,7,—,7,4,0
559,32,19390520,24.0,—,7,—,7,26.5,0,32,0,—,7,—,7,—,7,—,7,—,7,—,7
560,32,19390521,7.0,—,7,26.3,0,—,7,—,7,76,0,19.6,0,23.1,0,—,7,—,7,4,0
561,32,19390521,12.0,—,7,29.4,0,—,7,—,7,68,0,20.8,0,24.6,0,—,7,—,7,4,0
562,32,19390521,17.0,—,7,28.7,0,—,7,—,7,70,0,20.8,0,24.4,0,—,7,—,7,4,0
563,32,19390521,24.0,—,7,—,7,26.6,0,31.2,0,—,7,—,7,—,7,—,7,—,7,—,7
564,32,19390522,7.0,—,7,26.3,0,—,7,—,7,76,0,19.4,0,23,0,—,7,—,7,4,0
565,32,19390522,12.0,—,7,30.3,0,—,7,—,7,68,0,21.9,0,25.4,0,—,7,—,7,2,0
566,32,19390522,17.0,—,7,28.7,0,—,7,—,7,76,0,21.2,0,24.6,0,—,7,—,7,1,0
567,32,19390522,24.0,—,7,—,7,26.4,0,32.2,0,—,7,—,7,—,7,—,7,—,7,—,7
568,32,19390523,7.0,—,7,26.3,0,—,7,—,7,78,0,20.1,0,23.4,0,—,7,—,7,1,0
569,32,19390523,12.0,—,7,30.1,0,—,7,—,7,64,0,20.5,0,24.6,0,—,7,—,7,2,0
570,32,19390523,17.0,—,7,28.9,0,—,7,—,7,67,0,19.9,0,24,0,—,7,—,7,1,0
571,32,19390523,24.0,—,7,—,7,26.3,0,32.5,0,—,7,—,7,—,7,—,7,—,7,—,7
572,32,19390524,7.0,—,7,26.3,0,—,7,—,7,80,0,20.5,0,23.6,0,—,7,—,7,2,0
573,32,19390524,12.0,—,7,29.7,0,—,7,—,7,66,0,20.7,0,24.6,0,—,7,—,7,2,0
574,32,19390524,17.0,—,7,27.9,0,—,7,—,7,74,0,20.8,0,24.2,0,—,7,—,7,3,0
575,32,19390524,24.0,—,7,—,7,26.5,0,32.1,0,—,7,—,7,—,7,—,7,—,7,—,7
576,32,19390525,7.0,—,7,26.1,0,—,7,—,7,80,0,20.2,0,23.4,0,—,7,—,7,3,0
577,32,19390525,12.0,—,7,30,0,—,7,—,7,68,0,21.6,0,25.2,0,—,7,—,7,4,0
578,32,19390525,17.0,—,7,27.7,0,—,7,—,7,74,0,20.5,0,24,0,—,7,—,7,1,0
579,32,19390525,24.0,—,7,—,7,26.5,0,31.4,0,—,7,—,7,—,7,—,7,—,7,—,7
580,32,19390526,7.0,—,7,26.7,0,—,7,—,7,76,0,19.9,0,23.4,0,—,7,—,7,2,0
581,32,19390526,12.0,—,7,29.9,0,—,7,—,7,67,0,21.3,0,25,0,—,7,—,7,3,0
582,32,19390526,17.0,—,7,28.3,0,—,7,—,7,70,0,20.2,0,24,0,—,7,—,7,3,0
583,32,19390526,24.0,—,7,—,7,27.2,0,31.3,0,—,7,—,7,—,7,—,7,—,7,—,7
584,32,19390527,7.0,—,7,26.7,0,—,7,—,7,77,0,20.3,0,23.6,0,—,7,—,7,4,0
585,32,19390527,12.0,—,7,30.3,0,—,7,—,7,65,0,21.1,0,25,0,—,7,—,7,6,0
586,32,19390527,17.0,—,7,25.1,0,—,7,—,7,90,0,21.5,0,23.8,0,—,7,—,7,4,0
587,32,19390527,24.0,—,7,—,7,27,0,31.8,0,—,7,—,7,—,7,—,7,—,7,—,7
588,32,19390528,7.0,—,7,26.2,0,—,7,—,7,76,0,19.5,0,23,0,—,7,—,7,6,0
589,32,19390528,12.0,—,7,28.7,0,—,7,—,7,73,0,21.5,0,24.8,0,—,7,—,7,6,0
590,32,19390528,17.0,—,7,28.1,0,—,7,—,7,70,0,20.1,0,23.9,0,—,7,—,7,6,0
591,32,19390528,24.0,—,7,—,7,26.5,0,30.4,0,—,7,—,7,—,7,—,7,—,7,—,7
592,32,19390529,7.0,—,7,26.3,0,—,7,—,7,78,0,20.1,0,23.4,0,—,7,—,7,4,0
593,32,19390529,12.0,—,7,29.9,0,—,7,—,7,67,0,21.3,0,25,0,—,7,—,7,5,0
594,32,19390529,17.0,—,7,27.7,0,—,7,—,7,72,0,20.2,0,23.8,0,—,7,—,7,3,0
595,32,19390529,24.0,—,7,—,7,26,0,30.7,0,—,7,—,7,—,7,—,7,—,7,—,7
596,32,19390530,7.0,—,7,26.5,0,—,7,—,7,76,0,19.7,0,23.2,0,—,7,—,7,4,0
597,32,19390530,12.0,—,7,30.7,0,—,7,—,7,65,0,21.7,0,25.4,0,—,7,—,7,3,0
598,32,19390530,17.0,—,7,28.7,0,—,7,—,7,68,0,20,0,24,0,—,7,—,7,2,0
599,32,19390530,24.0,—,7,—,7,27,0,31.8,0,—,7,—,7,—,7,—,7,—,7,—,7
600,32,19390531,7.0,—,7,25.5,0,—,7,—,7,82,0,20.2,0,23.2,0,—,7,—,7,1,0
601,32,19390531,12.0,—,7,30.3,0,—,7,—,7,54,0,17.4,0,23,0,—,7,—,7,3,0
602,32,19390531,17.0,—,7,28.1,0,—,7,—,7,71,0,20.3,0,24,0,—,7,—,7,1,0
603,32,19390531,24.0,—,7,—,7,26.4,0,31.8,0,—,7,—,7,—,7,—,7,—,7,—,7
604,32,19390601,7.0,760,0,26.5,0,—,7,—,7,76,0,19.7,0,23.2,0,—,7,—,7,2,0
605,32,19390601,12.0,760.5,0,29.7,0,—,7,—,7,71,0,22.2,0,25.4,0,—,7,—,7,2,0
606,32,19390601,17.0,759.7,0,27.9,0,—,7,—,7,70,0,19.7,0,23.6,0,—,7,—,7,1,0
607,32,19390601,24.0,—,7,—,7,26.5,0,31.8,0,—,7,—,7,—,7,—,7,—,7,—,7
608,32,19390602,7.0,759.2,0,26.9,0,—,7,—,7,74,0,19.8,0,23.4,0,—,7,—,7,2,0
609,32,19390602,12.0,760,0,30.1,0,—,7,—,7,66,0,21.2,0,25,0,—,7,—,7,4,0
610,32,19390602,17.0,759.2,0,28.1,0,—,7,—,7,71,0,20.3,0,24,0,—,7,—,7,1,0
611,32,19390602,24.0,—,7,—,7,26.4,0,32,0,—,7,—,7,—,7,—,7,—,7,—,7
612,32,19390603,7.0,761,0,26.9,0,—,7,—,7,80,0,21.3,0,24.2,0,—,7,—,7,3,0
613,32,19390603,12.0,760.7,0,30.3,0,—,7,—,7,63,0,20.4,0,24.6,0,—,7,—,7,2,0
614,32,19390603,17.0,760,0,29.1,0,—,7,—,7,68,0,20.6,0,24.4,0,—,7,—,7,2,0
615,32,19390603,24.0,—,7,—,7,26,0,31.8,0,—,7,—,7,—,7,—,7,—,7,—,7
616,32,19390604,7.0,759.7,0,26.4,0,—,7,—,7,81,0,20.8,0,23.8,0,—,7,—,7,3,0
617,32,19390604,12.0,760.7,0,29.7,0,—,7,—,7,62,0,19.5,0,24,0,—,7,—,7,4,0
618,32,19390604,17.0,759.7,0,28.9,0,—,7,—,7,69,0,20.7,0,24.4,0,—,7,—,7,4,0
619,32,19390604,24.0,—,7,—,7,27,0,30.7,0,—,7,—,7,—,7,—,7,—,7,—,7
620,32,19390605,7.0,760,0,26.5,0,—,7,—,7,78,0,20.4,0,23.6,0,—,7,—,7,6,0
621,32,19390605,12.0,760.5,0,29.9,0,—,7,—,7,69,0,21.7,0,25.2,0,—,7,—,7,5,0
622,32,19390605,17.0,759.2,0,27.5,0,—,7,—,7,75,0,20.6,0,24,0,—,7,—,7,6,0
623,32,19390605,24.0,—,7,—,7,27,0,31.9,0,—,7,—,7,—,7,—,7,—,7,—,7
624,32,19390606,7.0,760.7,0,25.7,0,—,7,—,7,84,0,20.8,0,23.6,0,—,7,—,7,7,0
625,32,19390606,12.0,760.5,0,28.7,0,—,7,—,7,77,0,22.7,0,25.4,0,—,7,—,7,8,0
626,32,19390606,17.0,759.2,0,27.3,0,—,7,—,7,76,0,20.7,0,24,0,—,7,—,7,6,0
627,32,19390606,24.0,—,7,—,7,27.2,0,31,0,—,7,—,7,—,7,—,7,—,7,—,7
628,32,19390607,7.0,760.7,0,25.1,0,—,7,—,7,91,0,21.8,0,24,0,—,7,—,7,4,0
629,32,19390607,12.0,761.2,0,29.3,0,—,7,—,7,67,0,20.5,0,24.4,0,—,7,—,7,4,0
630,32,19390607,17.0,759.5,0,27.5,0,—,7,—,7,79,0,21.8,0,24.6,0,—,7,—,7,6,0
631,32,19390607,24.0,—,7,—,7,26.5,0,31.4,0,—,7,—,7,—,7,—,7,—,7,—,7
632,32,19390608,7.0,761,0,26.7,0,—,7,—,7,81,0,21.4,0,24.2,0,—,7,—,7,4,0
633,32,19390608,12.0,761,0,30.3,0,—,7,—,7,68,0,21.9,0,25.4,0,—,7,—,7,5,0
634,32,19390608,17.0,759,0,27.9,0,—,7,—,7,76,0,21.6,0,24.6,0,—,7,—,7,6,0
635,32,19390608,24.0,—,7,—,7,27,0,32.6,0,—,7,—,7,—,7,—,7,—,7,—,7
636,32,19390609,7.0,760,0,26.5,0,—,7,—,7,81,0,21.1,0,24,0,—,7,—,7,5,0
637,32,19390609,12.0,759.5,0,28.5,0,—,7,—,7,77,0,22.4,0,25.2,0,—,7,—,7,7,0
638,32,19390609,17.0,758.5,0,26.7,0,—,7,—,7,80,0,21,0,24,0,—,7,—,7,6,0
639,32,19390609,24.0,—,7,—,7,27.4,0,30.2,0,—,7,—,7,—,7,—,7,—,7,—,7
640,32,19390610,7.0,760.2,0,26.5,0,—,7,—,7,78,0,20.4,0,23.6,0,—,7,—,7,5,0
641,32,19390610,12.0,760.7,0,30.3,0,—,7,—,7,65,0,21.1,0,25,0,—,7,—,7,4,0
642,32,19390610,17.0,759.2,0,29.9,0,—,7,—,7,66,0,20.9,0,24.8,0,—,7,—,7,5,0
643,32,19390610,24.0,—,7,—,7,26,0,31.8,0,—,7,—,7,—,7,—,7,—,7,—,7
644,32,19390611,7.0,759.4,0,25.9,0,—,7,—,7,78,0,19.6,0,23,0,—,7,—,7,4,0
645,32,19390611,12.0,760,0,30.9,0,—,7,—,7,70,0,23.6,0,26.4,0,—,7,—,7,4,0
646,32,19390611,17.0,758.9,0,30.4,0,—,7,—,7,71,0,23,0,26,0,—,7,—,7,4,0
647,32,19390611,24.0,—,7,—,7,27.2,0,32.4,0,—,7,—,7,—,7,—,7,—,7,—,7
648,32,19390612,7.0,760.5,0,27.5,0,—,7,—,7,79,0,21.8,0,24.6,0,—,7,—,7,4,0
649,32,19390612,12.0,758.2,0,30.7,0,—,7,—,7,65,0,21.7,0,25.4,0,—,7,—,7,5,0
650,32,19390612,17.0,758.5,0,28.7,0,—,7,—,7,73,0,21.5,0,24.8,0,—,7,—,7,4,0
651,32,19390612,24.0,—,7,—,7,28.5,0,32,0,—,7,—,7,—,7,—,7,—,7,—,7
652,32,19390613,7.0,760.5,0,27.7,0,—,7,—,7,75,0,20.9,0,24.2,0,—,7,—,7,4,0
653,32,19390613,12.0,761.2,0,30,0,—,7,—,7,70,0,22.4,0,25.6,0,—,7,—,7,4,0
654,32,19390613,17.0,759.5,0,28.3,0,—,7,—,7,77,0,22.1,0,25,0,—,7,—,7,5,0
655,32,19390613,24.0,—,7,—,7,29,0,31.5,0,—,7,—,7,—,7,—,7,—,7,—,7
656,32,19390614,7.0,759.7,0,27.5,0,—,7,—,7,83,0,22.9,0,25.2,0,—,7,—,7,5,0
657,32,19390614,12.0,759.5,0,29.9,0,—,7,—,7,69,0,21.7,0,25.2,0,—,7,—,7,6,0
658,32,19390614,17.0,759.2,0,28.9,0,—,7,—,7,72,0,21.4,0,24.8,0,—,7,—,7,6,0
659,32,19390614,24.0,—,7,—,7,29,0,31.4,0,—,7,—,7,—,7,—,7,—,7,—,7
660,32,19390615,7.0,762,0,27.3,0,—,7,—,7,80,0,21.9,0,24.6,0,—,7,—,7,9,0
661,32,19390615,12.0,761.5,0,30.1,0,—,7,—,7,71,0,22.8,0,25.8,0,—,7,—,7,10,0
662,32,19390615,17.0,759.7,0,27.5,0,—,7,—,7,89,0,24.5,0,26,0,—,7,—,7,10,0
663,32,19390615,24.0,—,7,—,7,27.8,0,31.4,0,—,7,—,7,—,7,—,7,—,7,—,7
664,32,19390616,7.0,762,0,26.7,0,—,7,—,7,87,0,22.9,0,25,0,—,7,—,7,9,0
665,32,19390616,12.0,762.7,0,28.7,0,—,7,—,7,75,0,22.3,0,25.2,0,—,7,—,7,7,0
666,32,19390616,17.0,760.2,0,27.7,0,—,7,—,7,87,0,24.4,0,26,0,—,7,—,7,5,0
667,32,19390616,24.0,—,7,—,7,28,0,29.8,0,—,7,—,7,—,7,—,7,—,7,—,7
668,32,19390617,7.0,760.2,0,26.5,0,—,7,—,7,87,0,22.6,0,24.8,0,—,7,—,7,6,0
669,32,19390617,12.0,762.2,0,29.5,0,—,7,—,7,72,0,22.3,0,25.4,0,—,7,—,7,5,0
670,32,19390617,17.0,759.2,0,26.7,0,—,7,—,7,84,0,22.2,0,24.6,0,—,7,—,7,5,0
671,32,19390617,24.0,—,7,—,7,27,0,30.8,0,—,7,—,7,—,7,—,7,—,7,—,7
672,32,19390618,7.0,759.7,0,24.9,0,—,7,—,7,93,0,21.9,0,24,0,—,7,—,7,6,0
673,32,19390618,12.0,759.7,0,30.1,0,—,7,—,7,71,0,22.8,0,25.8,0,—,7,—,7,6,0
674,32,19390618,17.0,758.5,0,27.9,0,—,7,—,7,74,0,20.8,0,24.2,0,—,7,—,7,6,0
675,32,19390618,24.0,—,7,—,7,26,0,31.3,0,—,7,—,7,—,7,—,7,—,7,—,7
676,32,19390619,7.0,759.5,0,26.7,0,—,7,—,7,81,0,21.4,0,24.2,0,—,7,—,7,5,0
677,32,19390619,12.0,759.7,0,30.3,0,—,7,—,7,69,0,22.3,0,25.6,0,—,7,—,7,6,0
678,32,19390619,17.0,757.6,0,28.3,0,—,7,—,7,75,0,21.7,0,24.8,0,—,7,—,7,5,0
679,32,19390619,24.0,—,7,—,7,28,0,31.8,0,—,7,—,7,—,7,—,7,—,7,—,7
680,32,19390620,7.0,758.7,0,27.3,0,—,7,—,7,84,0,23,0,25.2,0,—,7,—,7,8,0
681,32,19390620,12.0,760.2,0,29.3,0,—,7,—,7,73,0,22.4,0,25.4,0,—,7,—,7,9,0
682,32,19390620,17.0,758.2,0,27.1,0,—,7,—,7,80,0,21.6,0,24.4,0,—,7,—,7,8,0
683,32,19390620,24.0,—,7,—,7,28,0,31.2,0,—,7,—,7,—,7,—,7,—,7,—,7
684,32,19390621,7.0,760.5,0,27.1,0,—,7,—,7,86,0,23.1,0,25.2,0,—,7,—,7,6,0
685,32,19390621,12.0,760,0,29.3,0,—,7,—,7,75,0,23,0,25.7,0,—,7,—,7,5,0
686,32,19390621,17.0,759,0,28,0,—,7,—,7,78,0,22.3,0,25,0,—,7,—,7,5,0
687,32,19390621,24.0,—,7,—,7,28.2,0,30.8,0,—,7,—,7,—,7,—,7,—,7,—,7
688,32,19390622,7.0,760.5,0,26.7,0,—,7,—,7,84,0,22.2,0,24.6,0,—,7,—,7,5,0
689,32,19390622,12.0,759.7,0,29.3,0,—,7,—,7,71,0,21.6,0,25,0,—,7,—,7,6,0
690,32,19390622,17.0,758.2,0,27.1,0,—,7,—,7,80,0,21.6,0,24.4,0,—,7,—,7,6,0
691,32,19390622,24.0,—,7,—,7,28,0,31.4,0,—,7,—,7,—,7,—,7,—,7,—,7
692,32,19390623,7.0,759.7,0,26.9,0,—,7,—,7,86,0,22.8,0,25,0,—,7,—,7,5,0
693,32,19390623,12.0,759.5,0,29.3,0,—,7,—,7,72,0,22,0,25.2,0,—,7,—,7,4,0
694,32,19390623,17.0,756.9,0,26.9,0,—,7,—,7,80,0,21.3,0,24.2,0,—,7,—,7,6,0
695,32,19390623,24.0,—,7,—,7,28,0,30.8,0,—,7,—,7,—,7,—,7,—,7,—,7
696,32,19390624,7.0,759.7,0,27.1,0,—,7,—,7,77,0,20.8,0,24,0,—,7,—,7,5,0
697,32,19390624,12.0,759.5,0,29,0,—,7,—,7,71,0,21.4,0,24.8,0,—,7,—,7,4,0
698,32,19390624,17.0,757.9,0,27.1,0,—,7,—,7,79,0,21.2,0,24.2,0,—,7,—,7,4,0
699,32,19390624,24.0,—,7,—,7,28,0,31.4,0,—,7,—,7,—,7,—,7,—,7,—,7
700,32,19390625,7.0,758.9,0,26.9,0,—,7,—,7,78,0,20.7,0,23.9,0,—,7,—,7,5,0
701,32,19390625,12.0,760,0,29.4,0,—,7,—,7,70,0,21.6,0,25,0,—,7,—,7,5,0
702,32,19390625,17.0,759.7,0,28.9,0,—,7,—,7,72,0,21.4,0,24.8,0,—,7,—,7,5,0
703,32,19390625,24.0,—,7,—,7,28.5,0,30.4,0,—,7,—,7,—,7,—,7,—,7,—,7
704,32,19390626,7.0,760.2,0,28.1,0,—,7,—,7,78,0,22.2,0,25,0,—,7,—,7,5,0
705,32,19390626,12.0,759.5,0,30.7,0,—,7,—,7,67,0,22.1,0,25.6,0,—,7,—,7,6,0
706,32,19390626,17.0,758.2,0,29.1,0,—,7,—,7,70,0,21.3,0,24.8,0,—,7,—,7,4,0
707,32,19390626,24.0,—,7,—,7,30.2,0,32.5,0,—,7,—,7,—,7,—,7,—,7,—,7
708,32,19390627,7.0,759.7,0,27.5,0,—,7,—,7,82,0,22.7,0,25.1,0,—,7,—,7,4,0
709,32,19390627,12.0,760.2,0,29.5,0,—,7,—,7,70,0,21.5,0,25,0,—,7,—,7,5,0
710,32,19390627,17.0,758.2,0,27.7,0,—,7,—,7,78,0,21.7,0,24.6,0,—,7,—,7,5,0
711,32,19390627,24.0,—,7,—,7,28.4,0,30.8,0,—,7,—,7,—,7,—,7,—,7,—,7
712,32,19390628,7.0,760,0,27.5,0,—,7,—,7,83,0,22.9,0,25.2,0,—,7,—,7,10,0
713,32,19390628,12.0,761.7,0,29.3,0,—,7,—,7,73,0,22.4,0,25.4,0,—,7,—,7,9,0
714,32,19390628,17.0,760.7,0,27.5,0,—,7,—,7,79,0,21.8,0,24.6,0,—,7,—,7,9,0
715,32,19390628,24.0,—,7,—,7,25.4,0,31.9,0,—,7,—,7,—,7,—,7,—,7,—,7
716,32,19390629,7.0,762,0,26.5,0,—,7,—,7,81,0,21.1,0,24,0,—,7,—,7,3,0
717,32,19390629,12.0,762,0,30.3,0,—,7,—,7,65,0,21.1,0,25,0,—,7,—,7,4,0
718,32,19390629,17.0,761,0,28.7,0,—,7,—,7,71,0,21.2,0,24.6,0,—,7,—,7,3,0
719,32,19390629,24.0,—,7,—,7,27.3,0,32.5,0,—,7,—,7,—,7,—,7,—,7,—,7
720,32,19390630,7.0,761.5,0,26.7,0,—,7,—,7,77,0,20.3,0,23.6,0,—,7,—,7,2,0
721,32,19390630,12.0,761,0,30.1,0,—,7,—,7,69,0,22,0,25.4,0,—,7,—,7,5,0
722,32,19390630,17.0,761.7,0,28.1,0,—,7,—,7,72,0,20.7,0,24.2,0,—,7,—,7,3,0
723,32,19390630,24.0,—,7,—,7,26.4,0,32.6,0,—,7,—,7,—,7,—,7,—,7,—,7
724,32,19390701,7.0,761.2,0,26.7,0,—,7,—,7,80,0,21,0,24,0,65,0,0.4,0,2,0
