,Stn,Datum,Tijd,P,qP
872,73,19461018,16.0,—,7
873,73,19461019,8.0,—,7
874,73,19461019,12.0,—,7
875,73,19461019,16.0,—,7
876,73,19461020,8.0,—,7
877,73,19461020,12.0,—,7
878,73,19461020,16.0,—,7
879,73,19461021,8.0,—,7
880,73,19461021,12.0,—,7
881,73,19461021,16.0,—,7
882,73,19461022,8.0,—,7
883,73,19461022,12.0,—,7
884,73,19461022,16.0,—,7
885,73,19461023,8.0,—,7
886,73,19461023,12.0,—,7
887,73,19461023,16.0,—,7
888,73,19461024,8.0,—,7
889,73,19461024,12.0,—,7
890,73,19461024,16.0,—,7
891,73,19461025,8.0,—,7
892,73,19461025,12.0,—,7
893,73,19461025,16.0,—,7
894,73,19461026,8.0,—,7
895,73,19461026,12.0,—,7
896,73,19461026,16.0,—,7
897,73,19461027,8.0,—,7
898,73,19461027,12.0,—,7
899,73,19461027,16.0,—,7
900,73,19461028,8.0,—,7
901,73,19461028,12.0,—,7
902,73,19461028,16.0,—,7
903,73,19461029,8.0,—,7
904,73,19461029,12.0,—,7
905,73,19461029,16.0,—,7
906,73,19461030,8.0,—,7
907,73,19461030,12.0,—,7
908,73,19461030,16.0,—,7
909,73,19461031,8.0,—,7
910,73,19461031,12.0,—,7
911,73,19461031,16.0,—,7
912,73,19461101,8.0,—,7
913,73,19461101,12.0,—,7
914,73,19461101,16.0,—,7
915,73,19461102,8.0,—,7
916,73,19461102,12.0,—,7
917,73,19461102,16.0,—,7
918,73,19461103,8.0,—,7
919,73,19461103,12.0,—,7
920,73,19461103,16.0,—,7
921,73,19461104,8.0,—,7
922,73,19461104,12.0,—,7
923,73,19461104,16.0,—,7
924,73,19461105,8.0,—,7
925,73,19461105,12.0,—,7
926,73,19461105,16.0,—,7
927,73,19461106,8.0,—,7
928,73,19461106,12.0,—,7
929,73,19461106,16.0,—,7
930,73,19461107,8.0,—,7
931,73,19461107,12.0,—,7
932,73,19461107,16.0,—,7
933,73,19461108,8.0,—,7
934,73,19461108,12.0,—,7
935,73,19461108,16.0,—,7
936,73,19461109,8.0,—,7
937,73,19461109,12.0,—,7
938,73,19461109,16.0,—,7
939,73,19461110,8.0,—,7
940,73,19461110,12.0,—,7
941,73,19461110,16.0,—,7
942,73,19461111,8.0,—,7
943,73,19461111,12.0,—,7
944,73,19461111,16.0,—,7
945,73,19461112,8.0,—,7
946,73,19461112,12.0,—,7
947,73,19461112,16.0,—,7
948,73,19461113,8.0,—,7
949,73,19461113,12.0,—,7
950,73,19461113,16.0,—,7
951,73,19461114,8.0,—,7
952,73,19461114,12.0,—,7
953,73,19461114,16.0,—,7
954,73,19461115,8.0,—,7
955,73,19461115,12.0,—,7
956,73,19461115,16.0,—,7
957,73,19461116,8.0,—,7
958,73,19461116,12.0,—,7
959,73,19461116,16.0,—,7
960,73,19461117,8.0,—,7
961,73,19461117,12.0,—,7
962,73,19461117,16.0,—,7
963,73,19461118,8.0,—,7
964,73,19461118,12.0,—,7
965,73,19461118,16.0,—,7
966,73,19461119,8.0,—,7
967,73,19461119,12.0,—,7
968,73,19461119,16.0,—,7
969,73,19461120,8.0,—,7
970,73,19461120,12.0,—,7
971,73,19461120,16.0,—,7
972,73,19461121,8.0,—,7
973,73,19461121,12.0,—,7
974,73,19461121,16.0,—,7
975,73,19461122,8.0,—,7
976,73,19461122,12.0,—,7
977,73,19461122,16.0,—,7
978,73,19461123,8.0,—,7
979,73,19461123,12.0,—,7
980,73,19461123,16.0,—,7
981,73,19461124,8.0,—,7
982,73,19461124,12.0,—,7
983,73,19461124,16.0,—,7
984,73,19461125,8.0,—,7
985,73,19461125,12.0,—,7
986,73,19461125,16.0,—,7
987,73,19461126,8.0,—,7
988,73,19461126,12.0,—,7
989,73,19461126,16.0,—,7
990,73,19461127,8.0,—,7
991,73,19461127,12.0,—,7
992,73,19461127,16.0,—,7
993,73,19461128,8.0,—,7
994,73,19461128,12.0,—,7
995,73,19461128,16.0,—,7
996,73,19461129,8.0,—,7
997,73,19461129,12.0,—,7
998,73,19461129,16.0,—,7
999,73,19461130,8.0,—,7
1000,73,19461130,12.0,—,7
1001,73,19461130,16.0,—,7
1002,73,19461201,8.0,—,7
1003,73,19461201,12.0,—,7
1004,73,19461201,16.0,—,7
1005,73,19461202,8.0,—,7
1006,73,19461202,12.0,—,7
1007,73,19461202,16.0,—,7
1008,73,19461203,8.0,—,7
1009,73,19461203,12.0,—,7
1010,73,19461203,16.0,—,7
1011,73,19461204,8.0,—,7
1012,73,19461204,12.0,—,7
1013,73,19461204,16.0,—,7
1014,73,19461205,8.0,—,7
1015,73,19461205,12.0,—,7
1016,73,19461205,16.0,—,7
1017,73,19461206,8.0,—,7
1018,73,19461206,12.0,—,7
1019,73,19461206,16.0,—,7
1020,73,19461207,8.0,—,7
1021,73,19461207,12.0,—,7
1022,73,19461207,16.0,—,7
1023,73,19461208,8.0,—,7
1024,73,19461208,12.0,—,7
1025,73,19461208,16.0,—,7
1026,73,19461209,8.0,—,7
1027,73,19461209,12.0,—,7
1028,73,19461209,16.0,—,7
1029,73,19461210,8.0,—,7
1030,73,19461210,12.0,—,7
1031,73,19461210,16.0,—,7
1032,73,19461211,8.0,—,7
1033,73,19461211,12.0,—,7
1034,73,19461211,16.0,—,7
1035,73,19461212,8.0,—,7
1036,73,19461212,12.0,—,7
1037,73,19461212,16.0,—,7
1038,73,19461213,8.0,—,7
1039,73,19461213,12.0,—,7
1040,73,19461213,16.0,—,7
1041,73,19461214,8.0,—,7
1042,73,19461214,12.0,—,7
1043,73,19461214,16.0,—,7
1044,73,19461215,8.0,—,7
1045,73,19461215,12.0,—,7
1046,73,19461215,16.0,—,7
1047,73,19461216,8.0,—,7
1048,73,19461216,12.0,—,7
1049,73,19461216,16.0,—,7
1050,73,19461217,8.0,—,7
1051,73,19461217,12.0,—,7
1052,73,19461217,16.0,—,7
1053,73,19461218,8.0,—,7
1054,73,19461218,12.0,—,7
1055,73,19461218,16.0,—,7
1056,73,19461219,8.0,—,7
1057,73,19461219,12.0,—,7
1058,73,19461219,16.0,—,7
1059,73,19461220,8.0,—,7
1060,73,19461220,12.0,—,7
1061,73,19461220,16.0,—,7
1062,73,19461221,8.0,—,7
1063,73,19461221,12.0,—,7
1064,73,19461221,16.0,—,7
1065,73,19461222,8.0,—,7
1066,73,19461222,12.0,—,7
1067,73,19461222,16.0,—,7
1068,73,19461223,8.0,—,7
1069,73,19461223,12.0,—,7
1070,73,19461223,16.0,—,7
1071,73,19461224,8.0,—,7
1072,73,19461224,12.0,—,7
1073,73,19461224,16.0,—,7
1074,73,19461225,8.0,—,7
1075,73,19461225,12.0,—,7
1076,73,19461225,16.0,—,7
1077,73,19461226,8.0,—,7
1078,73,19461226,12.0,—,7
1079,73,19461226,16.0,—,7
1080,73,19461227,8.0,—,7
1081,73,19461227,12.0,—,7
1082,73,19461227,16.0,—,7
1083,73,19461228,8.0,—,7
1084,73,19461228,12.0,—,7
1085,73,19461228,16.0,—,7
1086,73,19461229,8.0,—,7
1087,73,19461229,12.0,—,7
1088,73,19461229,16.0,—,7
1089,73,19461230,8.0,—,7
1090,73,19461230,12.0,—,7
1091,73,19461230,16.0,—,7
1092,73,19461231,8.0,—,7
1093,73,19461231,12.0,—,7
1094,73,19461231,16.0,—,7
