,Stn,Datum,Tijd,P,qP
872,73,19451018,16.0,—,7
873,73,19451019,8.0,—,7
874,73,19451019,12.0,—,7
875,73,19451019,16.0,—,7
876,73,19451020,8.0,—,7
877,73,19451020,12.0,—,7
878,73,19451020,16.0,—,7
879,73,19451021,8.0,—,7
880,73,19451021,12.0,—,7
881,73,19451021,16.0,—,7
882,73,19451022,8.0,—,7
883,73,19451022,12.0,—,7
884,73,19451022,16.0,—,7
885,73,19451023,8.0,—,7
886,73,19451023,12.0,—,7
887,73,19451023,16.0,—,7
888,73,19451024,8.0,—,7
889,73,19451024,12.0,—,7
890,73,19451024,16.0,—,7
891,73,19451025,8.0,—,7
892,73,19451025,12.0,—,7
893,73,19451025,16.0,—,7
894,73,19451026,8.0,—,7
895,73,19451026,12.0,—,7
896,73,19451026,16.0,—,7
897,73,19451027,8.0,—,7
898,73,19451027,12.0,—,7
899,73,19451027,16.0,—,7
900,73,19451028,8.0,—,7
901,73,19451028,12.0,—,7
902,73,19451028,16.0,—,7
903,73,19451029,8.0,—,7
904,73,19451029,12.0,—,7
905,73,19451029,16.0,—,7
906,73,19451030,8.0,—,7
907,73,19451030,12.0,—,7
908,73,19451030,16.0,—,7
909,73,19451031,8.0,—,7
910,73,19451031,12.0,—,7
911,73,19451031,16.0,—,7
912,73,19451101,8.0,—,7
913,73,19451101,12.0,—,7
914,73,19451101,16.0,—,7
915,73,19451102,8.0,—,7
916,73,19451102,12.0,—,7
917,73,19451102,16.0,—,7
918,73,19451103,8.0,—,7
919,73,19451103,12.0,—,7
920,73,19451103,16.0,—,7
921,73,19451104,8.0,—,7
922,73,19451104,12.0,—,7
923,73,19451104,16.0,—,7
924,73,19451105,8.0,—,7
925,73,19451105,12.0,—,7
926,73,19451105,16.0,—,7
927,73,19451106,8.0,—,7
928,73,19451106,12.0,—,7
929,73,19451106,16.0,—,7
930,73,19451107,8.0,—,7
931,73,19451107,12.0,—,7
932,73,19451107,16.0,—,7
933,73,19451108,8.0,—,7
934,73,19451108,12.0,—,7
935,73,19451108,16.0,—,7
936,73,19451109,8.0,—,7
937,73,19451109,12.0,—,7
938,73,19451109,16.0,—,7
939,73,19451110,8.0,—,7
940,73,19451110,12.0,—,7
941,73,19451110,16.0,—,7
942,73,19451111,8.0,—,7
943,73,19451111,12.0,—,7
944,73,19451111,16.0,—,7
945,73,19451112,8.0,—,7
946,73,19451112,12.0,—,7
947,73,19451112,16.0,—,7
948,73,19451113,8.0,—,7
949,73,19451113,12.0,—,7
950,73,19451113,16.0,—,7
951,73,19451114,8.0,—,7
952,73,19451114,12.0,—,7
953,73,19451114,16.0,—,7
954,73,19451115,8.0,—,7
955,73,19451115,12.0,—,7
956,73,19451115,16.0,—,7
957,73,19451116,8.0,—,7
958,73,19451116,12.0,—,7
959,73,19451116,16.0,—,7
960,73,19451117,8.0,—,7
961,73,19451117,12.0,—,7
962,73,19451117,16.0,—,7
963,73,19451118,8.0,—,7
964,73,19451118,12.0,—,7
965,73,19451118,16.0,—,7
966,73,19451119,8.0,—,7
967,73,19451119,12.0,—,7
968,73,19451119,16.0,—,7
969,73,19451120,8.0,—,7
970,73,19451120,12.0,—,7
971,73,19451120,16.0,—,7
972,73,19451121,8.0,—,7
973,73,19451121,12.0,—,7
974,73,19451121,16.0,—,7
975,73,19451122,8.0,—,7
976,73,19451122,12.0,—,7
977,73,19451122,16.0,—,7
978,73,19451123,8.0,—,7
979,73,19451123,12.0,—,7
980,73,19451123,16.0,—,7
981,73,19451124,8.0,—,7
982,73,19451124,12.0,—,7
983,73,19451124,16.0,—,7
984,73,19451125,8.0,—,7
985,73,19451125,12.0,—,7
986,73,19451125,16.0,—,7
987,73,19451126,8.0,—,7
988,73,19451126,12.0,—,7
989,73,19451126,16.0,—,7
990,73,19451127,8.0,—,7
991,73,19451127,12.0,—,7
992,73,19451127,16.0,—,7
993,73,19451128,8.0,—,7
994,73,19451128,12.0,—,7
995,73,19451128,16.0,—,7
996,73,19451129,8.0,—,7
997,73,19451129,12.0,—,7
998,73,19451129,16.0,—,7
999,73,19451130,8.0,—,7
1000,73,19451130,12.0,—,7
1001,73,19451130,16.0,—,7
1002,73,19451201,8.0,—,7
1003,73,19451201,12.0,—,7
1004,73,19451201,16.0,—,7
1005,73,19451202,8.0,—,7
1006,73,19451202,12.0,—,7
1007,73,19451202,16.0,—,7
1008,73,19451203,8.0,—,7
1009,73,19451203,12.0,—,7
1010,73,19451203,16.0,—,7
1011,73,19451204,8.0,—,7
1012,73,19451204,12.0,—,7
1013,73,19451204,16.0,—,7
1014,73,19451205,8.0,—,7
1015,73,19451205,12.0,—,7
1016,73,19451205,16.0,—,7
1017,73,19451206,8.0,—,7
1018,73,19451206,12.0,—,7
1019,73,19451206,16.0,—,7
1020,73,19451207,8.0,—,7
1021,73,19451207,12.0,—,7
1022,73,19451207,16.0,—,7
1023,73,19451208,8.0,—,7
1024,73,19451208,12.0,—,7
1025,73,19451208,16.0,—,7
1026,73,19451209,8.0,—,7
1027,73,19451209,12.0,—,7
1028,73,19451209,16.0,—,7
1029,73,19451210,8.0,—,7
1030,73,19451210,12.0,—,7
1031,73,19451210,16.0,—,7
1032,73,19451211,8.0,—,7
1033,73,19451211,12.0,—,7
1034,73,19451211,16.0,—,7
1035,73,19451212,8.0,—,7
1036,73,19451212,12.0,—,7
1037,73,19451212,16.0,—,7
1038,73,19451213,8.0,—,7
1039,73,19451213,12.0,—,7
1040,73,19451213,16.0,—,7
1041,73,19451214,8.0,—,7
1042,73,19451214,12.0,—,7
1043,73,19451214,16.0,—,7
1044,73,19451215,8.0,—,7
1045,73,19451215,12.0,—,7
1046,73,19451215,16.0,—,7
1047,73,19451216,8.0,—,7
1048,73,19451216,12.0,—,7
1049,73,19451216,16.0,—,7
1050,73,19451217,8.0,—,7
1051,73,19451217,12.0,—,7
1052,73,19451217,16.0,—,7
1053,73,19451218,8.0,—,7
1054,73,19451218,12.0,—,7
1055,73,19451218,16.0,—,7
1056,73,19451219,8.0,—,7
1057,73,19451219,12.0,—,7
1058,73,19451219,16.0,—,7
1059,73,19451220,8.0,—,7
1060,73,19451220,12.0,—,7
1061,73,19451220,16.0,—,7
1062,73,19451221,8.0,—,7
1063,73,19451221,12.0,—,7
1064,73,19451221,16.0,—,7
1065,73,19451222,8.0,—,7
1066,73,19451222,12.0,—,7
1067,73,19451222,16.0,—,7
1068,73,19451223,8.0,—,7
1069,73,19451223,12.0,—,7
1070,73,19451223,16.0,—,7
1071,73,19451224,8.0,—,7
1072,73,19451224,12.0,—,7
1073,73,19451224,16.0,—,7
1074,73,19451225,8.0,—,7
1075,73,19451225,12.0,—,7
1076,73,19451225,16.0,—,7
1077,73,19451226,8.0,—,7
1078,73,19451226,12.0,—,7
1079,73,19451226,16.0,—,7
1080,73,19451227,8.0,—,7
1081,73,19451227,12.0,—,7
1082,73,19451227,16.0,—,7
1083,73,19451228,8.0,—,7
1084,73,19451228,12.0,—,7
1085,73,19451228,16.0,—,7
1086,73,19451229,8.0,—,7
1087,73,19451229,12.0,—,7
1088,73,19451229,16.0,—,7
1089,73,19451230,8.0,—,7
1090,73,19451230,12.0,—,7
1091,73,19451230,16.0,—,7
1092,73,19451231,8.0,—,7
1093,73,19451231,12.0,—,7
1094,73,19451231,16.0,—,7
